sku_id,product_name,category,cogs_60d,avg_inventory,turnover_ratio
SKU-00401,Difference Much,Health & Beauty,9239.04,889.0,0.86
SKU-09446,Artist Mouth,Electronics,3075.6000000000013,256.0,0.86
SKU-03742,Future Husband,Apparel,113562.94,947.0,0.86
SKU-05577,Security Avoid,Food & Beverage,21285.439999999984,408.0,0.86
SKU-03362,Program Item,Automotive,113829.52000000005,673.0,0.86
SKU-05927,Audience Grow,Home & Garden,165636.12,415.0,0.86
SKU-09680,Close Nothing,Sports,288077.02,773.0,0.86
SKU-03838,Watch Word,Automotive,168599.53999999995,753.0,0.86
SKU-08998,Medical Bring,Automotive,94544.09999999996,710.0,0.85
SKU-06791,She Expect,Health & Beauty,73129.99999999999,590.0,0.85
SKU-03345,Million Arm,Automotive,213214.95999999993,651.0,0.85
SKU-03985,Young Soon,Home & Garden,158046.8,384.0,0.85
SKU-01448,Probably Way,Health & Beauty,208393.77000000002,722.0,0.85
SKU-00614,Yourself Meeting,Apparel,390999.8800000001,997.0,0.85
SKU-01705,Wife Send,Food & Beverage,138235.34999999998,706.0,0.85
SKU-00505,Remember Human,Toys,139032.0,851.0,0.85
SKU-09693,Play Big,Electronics,128240.00000000001,943.0,0.85
SKU-00934,Late Area,Electronics,299635.2,801.0,0.85
SKU-01305,Or Throughout,Apparel,267835.82,710.0,0.85
SKU-07994,None Relate,Toys,181882.25999999992,666.0,0.85
SKU-09003,Hope Sound,Electronics,211479.59999999998,817.0,0.85
SKU-08189,Ball Movement,Health & Beauty,124752.0,866.0,0.85
SKU-08722,Sort Hospital,Sports,237235.6800000001,967.0,0.84
SKU-07878,Have Affect,Health & Beauty,93783.27999999998,414.0,0.84
SKU-02918,Minute As,Toys,154925.25999999998,944.0,0.84
SKU-06294,No Despite,Sports,38846.01000000001,403.0,0.84
SKU-06083,Between Energy,Automotive,58716.84000000002,435.0,0.84
SKU-03539,Case Key,Home & Garden,156796.30000000005,998.0,0.84
SKU-04512,Article Teacher,Health & Beauty,186446.12,719.0,0.84
SKU-01356,Approach Center,Home & Garden,9193.910000000002,99.0,0.84
SKU-00510,Reality Former,Apparel,91218.12,538.0,0.84
SKU-03216,Possible Generation,Home & Garden,365331.14999999997,930.0,0.84
SKU-00468,Detail That,Electronics,178842.53999999998,975.0,0.84
SKU-09672,Soon Song,Food & Beverage,15562.679999999998,455.0,0.84
SKU-07676,About Common,Sports,37682.599999999984,435.0,0.84
SKU-05341,Drop City,Home & Garden,176160.60000000006,917.0,0.84
SKU-09664,Present Mind,Electronics,31655.520000000008,814.0,0.84
SKU-07641,Accept Machine,Sports,192597.51000000007,467.0,0.84
SKU-05425,Boy Make,Home & Garden,80252.25000000003,386.0,0.84
SKU-02004,Those Position,Health & Beauty,127269.0,937.0,0.84
SKU-04316,Degree Identify,Food & Beverage,157938.46,856.0,0.84
SKU-03325,Respond Particularly,Food & Beverage,126897.49000000003,778.0,0.84
SKU-07561,Election Player,Apparel,37356.67999999999,204.0,0.84
SKU-07417,Most Threat,Food & Beverage,134631.72,868.0,0.84
SKU-08523,Car Point,Health & Beauty,344499.5199999999,883.0,0.83
SKU-09911,Analysis Laugh,Sports,189104.10000000003,658.0,0.83
SKU-04807,Easy Room,Electronics,97120.58999999998,867.0,0.83
SKU-05416,Staff Fly,Toys,207932.28000000003,743.0,0.83
SKU-00657,Edge Field,Toys,399607.0799999999,987.0,0.83
SKU-08374,High Agree,Sports,66074.40000000002,289.0,0.83
SKU-09728,Leg Right,Sports,27757.470000000005,837.0,0.83
SKU-00943,Sister Finish,Health & Beauty,131736.37,681.0,0.83
SKU-01205,School Traditional,Sports,210397.49999999994,541.0,0.83
SKU-05488,General Cultural,Electronics,99348.47999999997,348.0,0.83
SKU-04441,Rest However,Automotive,277860.43999999994,817.0,0.83
SKU-00954,Land Three,Home & Garden,198160.26000000004,996.0,0.83
SKU-00307,Teach Size,Home & Garden,81886.29000000001,977.0,0.83
SKU-05820,Style Politics,Home & Garden,85996.89,314.0,0.83
SKU-09767,Street Save,Apparel,151043.4,652.0,0.83
SKU-08379,Consider Blood,Sports,171908.54,740.0,0.83
SKU-05905,Including Produce,Health & Beauty,68962.32,910.0,0.83
SKU-00118,Move They,Automotive,15713.169999999998,820.0,0.83
SKU-05282,Husband Early,Electronics,45663.75,119.0,0.83
SKU-05813,Product Form,Apparel,197541.47000000003,820.0,0.83
SKU-00275,Should Position,Electronics,176523.38999999998,574.0,0.83
SKU-06569,Garden Successful,Food & Beverage,204082.74000000002,581.0,0.82
SKU-01029,Song Machine,Sports,45154.73999999999,211.0,0.82
SKU-07523,Money Every,Automotive,51581.59999999999,148.0,0.82
SKU-07218,Training Own,Automotive,76915.20000000004,779.0,0.82
SKU-03067,Risk Have,Electronics,217003.21999999994,865.0,0.82
SKU-07953,See Bed,Toys,248574.4999999999,662.0,0.82
SKU-06881,From Hold,Toys,45088.15999999998,998.0,0.82
SKU-08788,Camera Method,Apparel,106306.75000000001,263.0,0.82
SKU-03286,Nor Lay,Home & Garden,296422.61999999994,866.0,0.82
SKU-07083,Upon Close,Automotive,358266.01,956.0,0.82
SKU-06582,Get Night,Health & Beauty,108194.96,302.0,0.82
SKU-03145,Network Past,Food & Beverage,76488.60999999997,229.0,0.82
SKU-02541,Just Maybe,Sports,42706.55999999998,254.0,0.82
SKU-09587,Different Data,Toys,22215.090000000004,62.0,0.82
SKU-06388,Theory Off,Automotive,7991.880000000001,134.0,0.81
SKU-00713,Go Few,Electronics,99529.78999999998,751.0,0.81
SKU-06936,Care Drive,Electronics,152442.39999999994,920.0,0.81
SKU-04165,Couple Rate,Automotive,100682.9,886.0,0.81
SKU-01816,Behind Begin,Food & Beverage,216282.0,556.0,0.81
SKU-00055,Network Economy,Toys,92045.19999999997,996.0,0.81
SKU-04999,Just Fish,Apparel,71487.19999999995,478.0,0.81
SKU-09616,Rate For,Electronics,353027.30000000005,976.0,0.81
SKU-01022,Stand Himself,Electronics,10880.960000000001,729.0,0.81
SKU-09506,Movie What,Sports,294304.4599999999,917.0,0.81
SKU-02409,Her Fight,Toys,133536.40000000005,582.0,0.81
SKU-09526,Center Left,Automotive,83709.08000000003,976.0,0.81
SKU-04596,Land Threat,Home & Garden,126632.99999999999,968.0,0.81
SKU-02058,Suddenly Probably,Food & Beverage,198082.08,638.0,0.81
SKU-04005,Huge Successful,Home & Garden,330463.13999999996,889.0,0.81
SKU-00122,Friend Bill,Sports,111416.5,694.0,0.81
SKU-06563,At Sell,Food & Beverage,52833.959999999985,441.0,0.81
SKU-05227,Exactly Commercial,Electronics,265772.88,802.0,0.8
SKU-08989,Computer Our,Apparel,98879.55,918.0,0.8
SKU-00928,Successful The,Home & Garden,165365.82,936.0,0.8
SKU-03475,Someone During,Sports,169680.0,505.0,0.8
SKU-08931,Fly Song,Home & Garden,136896.0,799.0,0.8
SKU-06495,Fear What,Food & Beverage,140420.96000000002,656.0,0.8
SKU-00959,Special Common,Apparel,64861.0,186.0,0.8
SKU-06021,Boy Possible,Electronics,84891.19,284.0,0.8
SKU-01904,Audience Special,Sports,133008.00000000003,600.0,0.8
SKU-01193,Skin I,Sports,32792.939999999995,520.0,0.8
SKU-06545,Bed Town,Home & Garden,18102.399999999998,402.0,0.8
SKU-07360,Rich Manage,Food & Beverage,66616.65999999999,265.0,0.79
SKU-09717,Too Lot,Toys,88929.16,875.0,0.79
SKU-03018,State End,Food & Beverage,155983.72000000006,874.0,0.79
SKU-07430,Crime Agree,Food & Beverage,89214.24000000003,468.0,0.79
SKU-08979,Training Recognize,Home & Garden,118080.83000000002,526.0,0.79
SKU-00560,Product Foreign,Automotive,25731.089999999997,291.0,0.79
SKU-04656,Kid Student,Electronics,17667.760000000006,945.0,0.79
SKU-06140,Behavior Change,Electronics,58134.57999999999,547.0,0.79
SKU-08302,Boy Task,Food & Beverage,331708.48,901.0,0.79
SKU-05962,Down Analysis,Toys,124732.08000000005,335.0,0.79
SKU-04054,Safe Less,Sports,22332.600000000006,717.0,0.79
SKU-02728,Act Discover,Sports,51677.499999999985,315.0,0.79
SKU-01777,Later Across,Apparel,45164.41000000001,496.0,0.79
SKU-07857,Item Interest,Electronics,2471.9999999999995,152.0,0.79
SKU-07757,Community Character,Toys,24990.279999999995,377.0,0.79
SKU-02817,Song Appear,Home & Garden,35126.14000000002,625.0,0.79
SKU-03631,Enjoy Begin,Home & Garden,234768.6,896.0,0.79
SKU-01866,Professional Of,Apparel,147683.94999999998,716.0,0.79
SKU-06739,Social Consumer,Apparel,145497.98,651.0,0.79
SKU-02230,Interview Recently,Home & Garden,62758.5,178.0,0.78
SKU-09186,Speech Anyone,Food & Beverage,127959.0,985.0,0.78
SKU-08325,Wear Policy,Electronics,11641.470000000001,112.0,0.78
SKU-06974,Defense Student,Food & Beverage,43948.880000000005,817.0,0.78
SKU-07497,Indicate Avoid,Apparel,186049.91999999993,982.0,0.78
SKU-05688,Item Full,Toys,323455.4400000002,972.0,0.78
SKU-00947,Raise Congress,Sports,12062.819999999998,690.0,0.78
SKU-08425,Risk Election,Toys,38586.850000000006,478.0,0.78
SKU-04749,Senior Make,Food & Beverage,65644.8,618.0,0.78
SKU-07834,Way Buy,Food & Beverage,86152.5,289.0,0.78
SKU-00187,Station City,Apparel,14526.750000000005,669.0,0.78
SKU-04909,Despite Still,Home & Garden,176988.07000000004,801.0,0.78
SKU-09872,Large Soon,Electronics,25666.359999999997,807.0,0.78
SKU-05901,Drop Democratic,Health & Beauty,178371.05,645.0,0.78
SKU-07983,It Describe,Health & Beauty,156726.29999999996,407.0,0.78
SKU-03204,General Spring,Electronics,156130.37999999998,804.0,0.78
SKU-00158,Goal Pay,Apparel,121125.54999999999,587.0,0.78
SKU-07438,Before Decade,Home & Garden,4624.800000000001,724.0,0.78
SKU-04975,Could Data,Health & Beauty,125357.44,777.0,0.78
SKU-09684,Everyone Very,Food & Beverage,227330.85,840.0,0.78
SKU-04882,Door Marriage,Sports,174234.45000000007,763.0,0.78
SKU-07086,A Claim,Apparel,239424.00000000003,774.0,0.78
SKU-06956,Congress Out,Home & Garden,29529.08000000001,834.0,0.78
SKU-05327,Black Think,Sports,237176.27999999994,778.0,0.78
SKU-02440,Real Member,Food & Beverage,153751.60000000006,696.0,0.77
SKU-07942,Energy Environment,Automotive,143801.23,581.0,0.77
SKU-04943,Consider Half,Health & Beauty,275237.8199999999,746.0,0.77
SKU-07473,Image Democratic,Apparel,8117.879999999999,316.0,0.77
SKU-05265,Do Again,Apparel,258123.05000000002,894.0,0.77
SKU-05866,Again Nature,Toys,202945.68000000002,777.0,0.77
SKU-07249,Nature Difficult,Toys,59299.53999999999,970.0,0.77
SKU-08435,Hundred Year,Food & Beverage,170246.4,621.0,0.77
SKU-00072,Just Participant,Apparel,119432.28,672.0,0.77
SKU-04293,Account Them,Home & Garden,216589.11000000002,935.0,0.77
SKU-09499,Forward I,Apparel,134221.20000000004,385.0,0.77
SKU-00411,Before Across,Food & Beverage,100954.58999999991,984.0,0.77
SKU-03093,Money Cultural,Toys,113878.17,876.0,0.77
SKU-07285,To Century,Toys,157412.0,613.0,0.77
SKU-05011,Sport Decade,Electronics,98899.75,586.0,0.76
SKU-08977,Beat Owner,Apparel,50900.879999999976,704.0,0.76
SKU-08574,Occur Give,Sports,233990.27999999994,646.0,0.76
SKU-06869,Official Room,Apparel,49413.93,808.0,0.76
SKU-08116,Ball Sister,Electronics,127038.56000000007,843.0,0.76
SKU-00520,Quite Reach,Apparel,83505.3,727.0,0.76
SKU-02923,Night Capital,Sports,15329.760000000002,776.0,0.76
SKU-09551,Player Together,Health & Beauty,32560.819999999996,643.0,0.76
SKU-07364,Daughter Nature,Toys,179002.63999999998,789.0,0.76
SKU-09780,What Customer,Apparel,300852.01999999984,833.0,0.76
SKU-01903,Son While,Electronics,72311.30999999998,237.0,0.76
SKU-01733,Education Throw,Toys,39804.819999999985,486.0,0.76
SKU-06530,Within Human,Food & Beverage,5170.799999999999,735.0,0.76
SKU-05170,Before Writer,Home & Garden,213311.07,743.0,0.76
SKU-08039,Food Wife,Toys,255289.31999999995,834.0,0.76
SKU-08059,Off Money,Sports,136082.72000000003,487.0,0.76
SKU-05048,Story Send,Home & Garden,97627.31999999996,456.0,0.75
SKU-06953,Perform Five,Automotive,86479.12000000001,242.0,0.75
SKU-00266,There Wind,Apparel,53469.0,311.0,0.75
SKU-05142,Some Let,Toys,212292.27999999997,567.0,0.75
SKU-04780,Seven Member,Health & Beauty,81176.58,646.0,0.75
SKU-09514,Eight Form,Automotive,325474.9799999998,951.0,0.75
SKU-03297,Oil Experience,Automotive,46379.12999999998,509.0,0.75
SKU-09033,Impact Nice,Sports,95769.98000000001,783.0,0.75
SKU-04871,History Nice,Home & Garden,261849.25,766.0,0.75
SKU-00479,Single Ability,Electronics,238451.07,656.0,0.75
SKU-02495,Present Large,Sports,5325.440000000004,419.0,0.75
SKU-00513,Whose Will,Toys,71251.64000000001,198.0,0.75
SKU-00790,Rate Study,Toys,95603.46,786.0,0.75
SKU-07001,Security Out,Health & Beauty,188317.92,767.0,0.75
SKU-08836,Hospital Various,Home & Garden,5767.250000000002,570.0,0.75
SKU-02622,Information Two,Food & Beverage,60799.19999999998,635.0,0.74
SKU-00301,Lay Heavy,Electronics,61994.24,320.0,0.74
SKU-05867,Later Tax,Toys,33877.98,525.0,0.74
SKU-00553,Provide Interview,Sports,54926.31,973.0,0.74
SKU-01384,Front Program,Home & Garden,120733.38000000002,929.0,0.74
SKU-02776,Born Step,Home & Garden,30633.300000000007,121.0,0.74
SKU-09167,Sense Finally,Toys,3672.8999999999996,424.0,0.74
SKU-06441,Main Late,Apparel,9837.900000000001,413.0,0.74
SKU-07785,Whether As,Sports,40991.040000000015,351.0,0.74
SKU-09196,Response Rate,Automotive,197665.60999999996,555.0,0.74
SKU-09920,Meet Six,Automotive,126748.15999999996,416.0,0.74
SKU-09724,Must Increase,Food & Beverage,127151.13000000002,513.0,0.74
SKU-03547,Key Wide,Electronics,190519.04000000004,796.0,0.74
SKU-00500,Reveal Wall,Home & Garden,122173.71999999997,416.0,0.74
SKU-07898,Set Me,Apparel,6082.559999999996,356.0,0.74
SKU-03406,Energy Choose,Toys,31615.999999999996,430.0,0.74
SKU-03278,Operation History,Home & Garden,179464.86,815.0,0.74
SKU-02785,Bad Policy,Automotive,260509.2900000001,895.0,0.74
SKU-02888,Detail Song,Automotive,193802.54000000004,629.0,0.74
SKU-03369,Thousand Prevent,Electronics,4369.049999999998,231.0,0.74
SKU-09965,Drop Agree,Toys,199116.75,916.0,0.74
SKU-05136,Shoulder Call,Food & Beverage,88056.12999999999,766.0,0.73
SKU-09468,Add Report,Toys,61258.79999999998,781.0,0.73
SKU-06679,Stand Already,Health & Beauty,58351.2,813.0,0.73
SKU-09147,Federal Strategy,Health & Beauty,239232.29999999996,924.0,0.73
SKU-05797,Brother Bag,Toys,158869.67999999996,599.0,0.73
SKU-09603,Thus Particularly,Home & Garden,267930.30000000005,833.0,0.73
SKU-09652,Long Although,Health & Beauty,135049.82000000004,813.0,0.73
SKU-00080,Water Lay,Home & Garden,169684.20000000007,866.0,0.73
SKU-01728,Food Surface,Electronics,108015.92,984.0,0.73
SKU-06742,Hard Throughout,Food & Beverage,166773.00000000003,629.0,0.73
SKU-06372,Room Environmental,Electronics,138966.08000000002,667.0,0.73
SKU-03120,Account Book,Health & Beauty,49275.799999999996,587.0,0.73
SKU-08965,Detail Action,Toys,200651.40000000005,943.0,0.73
SKU-03293,Ten Imagine,Electronics,254892.00000000003,918.0,0.72
SKU-05230,Improve Ground,Home & Garden,2744.0,78.0,0.72
SKU-08541,Image Information,Automotive,82136.32,623.0,0.72
SKU-09175,Serious Half,Electronics,82843.04,735.0,0.72
SKU-03431,Computer Remain,Food & Beverage,66409.64,670.0,0.72
SKU-05500,Star Those,Home & Garden,35167.02,903.0,0.72
SKU-03434,Fight Throw,Toys,24696.0,250.0,0.72
SKU-06518,Within Deal,Apparel,27548.700000000004,559.0,0.72
SKU-00590,Happen Give,Sports,47453.38,320.0,0.72
SKU-07742,Bill Run,Automotive,280216.36000000004,783.0,0.72
SKU-04809,Stand Wait,Automotive,9154.63,266.0,0.72
SKU-05169,Particularly Attention,Apparel,75144.6,455.0,0.72
SKU-03890,Yard Rest,Home & Garden,137374.55999999997,477.0,0.72
SKU-00715,Training Around,Health & Beauty,18346.209999999992,601.0,0.72
SKU-04386,Whose Current,Food & Beverage,95149.85999999997,551.0,0.72
SKU-02287,Baby Near,Food & Beverage,49855.0,940.0,0.72
SKU-05710,Operation Mrs,Toys,90529.26000000001,662.0,0.72
SKU-03196,Clearly Seat,Home & Garden,124225.66999999997,636.0,0.72
SKU-03919,Success Court,Health & Beauty,6232.120000000004,481.0,0.72
SKU-09571,Agreement Have,Automotive,117757.68000000001,622.0,0.72
SKU-07836,Contain Sister,Health & Beauty,102223.04000000004,956.0,0.72
SKU-01517,Tough Pick,Toys,248539.62,909.0,0.72
SKU-05580,Play Eye,Health & Beauty,76502.63999999997,641.0,0.71
SKU-04419,Best Share,Food & Beverage,291882.02,856.0,0.71
SKU-00549,List But,Apparel,292435.6500000001,828.0,0.71
SKU-03722,From Ground,Toys,8895.299999999997,838.0,0.71
SKU-09819,Industry Best,Sports,113992.07999999994,830.0,0.71
SKU-08949,Write Pm,Health & Beauty,235406.68000000014,800.0,0.71
SKU-07192,Issue Guy,Automotive,11246.399999999998,498.0,0.71
SKU-01802,Win Choose,Sports,68734.54000000001,991.0,0.71
SKU-03628,Environmental Nearly,Toys,6555.950000000001,475.0,0.71
SKU-02035,Media Stand,Sports,2120.25,363.0,0.71
SKU-03209,Project Chance,Home & Garden,46901.400000000016,273.0,0.71
SKU-01241,Technology Start,Sports,105816.33,553.0,0.71
SKU-01877,Whatever Ability,Sports,243747.56999999998,845.0,0.71
SKU-04029,Learn Chance,Home & Garden,49592.059999999976,190.0,0.71
SKU-06145,Democrat Lawyer,Electronics,14002.559999999996,312.0,0.71
SKU-06416,Discussion Social,Automotive,144143.34,899.0,0.71
SKU-07044,Law Impact,Apparel,71150.73000000003,226.0,0.71
SKU-08930,Mouth Blue,Food & Beverage,45412.64000000001,514.0,0.71
SKU-06090,Family Everything,Apparel,142779.99,707.0,0.71
SKU-03573,Indeed Professor,Health & Beauty,38303.83,540.0,0.71
SKU-05257,Other She,Apparel,189878.60000000003,830.0,0.71
SKU-00706,Close Natural,Sports,16807.65,128.0,0.7
SKU-08779,Marriage Fine,Automotive,147824.87000000002,585.0,0.7
SKU-01371,Likely Impact,Toys,254564.31000000006,739.0,0.7
SKU-00321,Mind Husband,Health & Beauty,189117.49999999997,816.0,0.7
SKU-09461,Son Seek,Automotive,12335.400000000001,258.0,0.7
SKU-07711,Town Situation,Electronics,144082.57000000004,968.0,0.7
SKU-01008,Class Herself,Sports,144643.40000000002,672.0,0.7
SKU-07528,Million Cold,Sports,87117.53000000001,601.0,0.7
SKU-06320,Voice Pm,Health & Beauty,58872.449999999975,326.0,0.7
SKU-05160,Discuss Allow,Electronics,114805.40000000001,881.0,0.7
SKU-05258,Surface Economic,Sports,193426.02000000005,881.0,0.7
SKU-03418,List Pull,Apparel,98002.31999999998,865.0,0.7
SKU-08469,Less Interest,Automotive,8722.560000000003,437.0,0.7
SKU-00795,Political But,Electronics,142117.26,557.0,0.7
SKU-01665,Wear Risk,Food & Beverage,224111.03000000003,838.0,0.7
SKU-03420,Follow Prevent,Toys,134895.0,755.0,0.7
SKU-05953,Ability Now,Home & Garden,160111.02000000002,916.0,0.69
SKU-04379,Affect Employee,Sports,120390.59999999996,533.0,0.69
SKU-02592,Candidate Go,Apparel,22237.260000000002,633.0,0.69
SKU-04243,Yet Order,Automotive,83274.75,244.0,0.69
SKU-06390,Picture Break,Electronics,64588.13999999997,604.0,0.69
SKU-09969,Before Beautiful,Home & Garden,154604.99999999988,547.0,0.69
SKU-07441,Usually Step,Apparel,335408.64,981.0,0.69
SKU-04856,Agreement Also,Home & Garden,240498.71999999997,893.0,0.69
SKU-04791,Center Fine,Electronics,186615.88,702.0,0.69
SKU-05245,Usually Pattern,Sports,66677.08,342.0,0.69
SKU-06040,Draw Ability,Electronics,111894.01999999999,435.0,0.69
SKU-07518,Yes Test,Home & Garden,23213.51999999999,143.0,0.69
SKU-06960,Per Wear,Sports,133112.48000000004,441.0,0.69
SKU-03655,Rather For,Apparel,15448.899999999998,498.0,0.69
SKU-00965,Same Accept,Toys,159155.0,810.0,0.69
SKU-07402,Make West,Automotive,127475.02000000008,812.0,0.69
SKU-09892,Happy System,Automotive,47371.50000000001,982.0,0.69
SKU-09085,Start Time,Home & Garden,119881.99999999999,404.0,0.69
SKU-04298,Today People,Automotive,271254.28,917.0,0.69
SKU-05133,By Camera,Home & Garden,57106.4,553.0,0.69
SKU-08736,Central Second,Food & Beverage,101213.52,733.0,0.68
SKU-09347,Sit Others,Toys,19094.73999999999,174.0,0.68
SKU-07069,Officer Billion,Automotive,39658.67000000003,395.0,0.68
SKU-01162,Body Point,Sports,166516.22,580.0,0.68
SKU-01083,Move Follow,Sports,168684.78000000003,630.0,0.68
SKU-00490,House Stuff,Sports,165247.04999999996,686.0,0.68
SKU-08282,Field Avoid,Automotive,20604.3,581.0,0.68
SKU-04617,Hold Professor,Health & Beauty,127473.48000000004,453.0,0.68
SKU-02809,That Security,Sports,172606.79999999996,609.0,0.68
SKU-03280,Play That,Health & Beauty,148330.67999999996,980.0,0.68
SKU-05320,Argue Happy,Automotive,47848.05000000001,494.0,0.68
SKU-05712,Across Price,Food & Beverage,65462.280000000006,256.0,0.68
SKU-06823,Network Happen,Electronics,65018.239999999976,474.0,0.68
SKU-01778,So Teacher,Food & Beverage,18198.989999999994,635.0,0.68
SKU-05662,While Husband,Home & Garden,12707.280000000002,976.0,0.68
SKU-07153,Color Kid,Food & Beverage,106959.96999999999,885.0,0.68
SKU-04767,They Stock,Toys,290962.65,908.0,0.68
SKU-09908,Ability Along,Health & Beauty,42246.75,403.0,0.68
SKU-02350,Government Put,Health & Beauty,211696.75,624.0,0.68
SKU-00782,Pretty Risk,Food & Beverage,95575.92000000001,724.0,0.68
SKU-03377,We Discuss,Automotive,90629.64000000001,509.0,0.68
SKU-00189,Check There,Toys,83396.16999999997,558.0,0.68
SKU-01351,Visit Economy,Home & Garden,3041.9400000000005,356.0,0.68
SKU-06641,Conference Picture,Toys,20642.159999999996,390.0,0.68
SKU-04977,True Sign,Toys,16742.88,260.0,0.68
SKU-01435,Next Serve,Home & Garden,122575.64999999997,419.0,0.68
SKU-02367,Feeling Something,Automotive,59270.06,486.0,0.67
SKU-02282,Court Machine,Food & Beverage,23183.91,468.0,0.67
SKU-00730,Police Argue,Home & Garden,51714.659999999974,650.0,0.67
SKU-06198,To Set,Food & Beverage,22923.250000000004,261.0,0.67
SKU-00779,Loss Gas,Health & Beauty,20369.339999999997,837.0,0.67
SKU-02461,Organization Project,Home & Garden,97684.40000000001,887.0,0.67
SKU-07319,Along They,Electronics,14633.849999999997,363.0,0.67
SKU-03198,Open Charge,Sports,144157.5,672.0,0.67
SKU-01103,Herself View,Home & Garden,62083.780000000006,392.0,0.67
SKU-09107,Hour Society,Home & Garden,270363.6,952.0,0.67
SKU-04837,Actually Above,Automotive,71064.5,488.0,0.67
SKU-05756,Example Trouble,Sports,40863.53999999999,348.0,0.67
SKU-09858,Event Realize,Apparel,38789.42000000001,714.0,0.67
SKU-08381,Away Success,Electronics,59880.68999999999,950.0,0.67
SKU-05817,Throw Model,Automotive,250269.60000000012,842.0,0.67
SKU-03906,Shake Edge,Home & Garden,176563.7999999999,630.0,0.67
SKU-05822,Remain Rock,Health & Beauty,16574.299999999996,797.0,0.67
SKU-07437,Public Foot,Food & Beverage,242741.39999999997,983.0,0.67
SKU-07652,Level Prepare,Automotive,173411.91000000006,606.0,0.67
SKU-09806,Soon Apply,Health & Beauty,90247.71000000002,764.0,0.67
SKU-06088,Threat I,Electronics,24468.949999999997,82.0,0.67
SKU-07638,Someone Guess,Automotive,39841.200000000004,378.0,0.67
SKU-05381,Fish Ask,Electronics,291355.57999999984,986.0,0.67
SKU-04429,Meet Sign,Toys,123962.64000000004,611.0,0.67
SKU-08004,Great Save,Sports,102196.7,883.0,0.66
SKU-09959,Glass Resource,Apparel,100367.19999999998,822.0,0.66
SKU-03107,Three Claim,Automotive,4941.32,62.0,0.66
SKU-06749,Management Wind,Toys,16546.48,651.0,0.66
SKU-09824,Space Big,Apparel,41030.19,961.0,0.66
SKU-06803,Free Among,Health & Beauty,41084.799999999996,893.0,0.66
SKU-01787,Impact Concern,Home & Garden,12073.959999999995,920.0,0.66
SKU-02856,Month Ago,Electronics,12119.68,991.0,0.66
SKU-09761,Network We,Electronics,57152.549999999996,360.0,0.66
SKU-06944,Floor Hotel,Electronics,130195.15999999997,477.0,0.66
SKU-01840,Party Subject,Electronics,41241.600000000006,868.0,0.66
SKU-03276,Computer Attorney,Automotive,58337.28000000001,441.0,0.65
SKU-07954,Strong Agree,Toys,19866.480000000003,363.0,0.65
SKU-01449,Onto Follow,Automotive,106466.37999999999,649.0,0.65
SKU-00669,Brother People,Sports,67593.54,761.0,0.65
SKU-03709,Chair Brother,Electronics,187496.91999999993,790.0,0.65
SKU-03720,Ok Success,Automotive,151870.42,671.0,0.65
SKU-00796,Language Prevent,Toys,63858.06000000001,823.0,0.65
SKU-04854,Tough Leader,Sports,67039.68999999999,675.0,0.65
SKU-02275,Into Anything,Health & Beauty,57352.04999999997,482.0,0.65
SKU-07206,Check Case,Sports,261910.87000000002,821.0,0.65
SKU-02336,Foreign Low,Home & Garden,190406.70000000007,759.0,0.65
SKU-08176,Responsibility Voice,Electronics,11876.7,91.0,0.65
SKU-09946,Education Around,Electronics,127602.00000000003,921.0,0.65
SKU-03632,Success Become,Electronics,71851.68000000001,570.0,0.65
SKU-05272,Deal Chair,Sports,100645.80000000002,993.0,0.65
SKU-03318,Until Score,Automotive,172261.12000000002,725.0,0.65
SKU-06402,Tonight Especially,Sports,22203.68,913.0,0.64
SKU-09531,Or Either,Automotive,21973.5,806.0,0.64
SKU-00797,The Republican,Sports,72562.96000000002,841.0,0.64
SKU-01445,Quality Light,Food & Beverage,29792.699999999997,99.0,0.64
SKU-01225,Remain Identify,Electronics,33027.429999999986,269.0,0.64
SKU-01627,Or Court,Electronics,214317.4,951.0,0.64
SKU-06642,East Professional,Health & Beauty,67296.32,327.0,0.64
SKU-07905,Notice Interview,Sports,96529.29999999993,574.0,0.64
SKU-04664,Bed Whom,Electronics,152200.2,636.0,0.64
SKU-07193,Arrive Be,Home & Garden,16794.48,399.0,0.64
SKU-04336,Hold Feeling,Sports,103742.1,360.0,0.64
SKU-02388,Question Garden,Health & Beauty,177571.86000000002,773.0,0.64
SKU-01328,Fire Third,Sports,109825.32,974.0,0.64
SKU-05562,Charge Make,Home & Garden,102256.0,498.0,0.64
SKU-07832,Finish Large,Electronics,141902.7999999999,807.0,0.64
SKU-01203,Season Million,Home & Garden,170500.26000000007,731.0,0.64
SKU-05149,Box Lay,Electronics,225930.24999999997,713.0,0.64
SKU-03105,Right Quite,Automotive,138373.19999999992,591.0,0.64
SKU-02237,Beautiful Bad,Food & Beverage,138767.03999999992,676.0,0.64
SKU-09588,Why Though,Apparel,171017.1,570.0,0.64
SKU-03382,Choice Cold,Home & Garden,27493.200000000008,265.0,0.63
SKU-04487,Usually Order,Health & Beauty,269354.15999999986,942.0,0.63
SKU-09925,Pretty Citizen,Toys,213931.28000000012,797.0,0.63
SKU-02611,Political Up,Health & Beauty,210296.7999999999,890.0,0.63
SKU-05912,Tell Hit,Apparel,210872.64,995.0,0.63
SKU-01207,Affect Herself,Sports,84764.9,923.0,0.63
