sku_id,product_name,category,stock_level,avg_daily_demand,lead_time_days,demand_during_lead_time,safety_stock_buffer,stockout_risk_flag
SKU-02867,Eat Daughter,Home & Garden,771,19.366666666666667,11,213.0,557.9666666666667,LOW RISK
SKU-08962,Choice Personal,Sports,647,14.783333333333333,6,89.0,558.3,LOW RISK
SKU-07442,Down Bad,Health & Beauty,597,2.9523809523809526,13,38.0,558.6190476190476,LOW RISK
SKU-00790,Rate Study,Toys,786,9.883333333333333,23,227.0,558.6833333333334,LOW RISK
SKU-05379,Likely Shoulder,Toys,592,2.5625,13,33.0,558.6875,LOW RISK
SKU-06941,The Listen,Home & Garden,943,38.4,10,384.0,559.0,LOW RISK
SKU-08977,Beat Owner,Apparel,704,9.05084745762712,16,145.0,559.1864406779661,LOW RISK
SKU-05223,Happy Economic,Electronics,894,18.6,18,335.0,559.2,LOW RISK
SKU-05037,Property List,Sports,742,36.5,5,183.0,559.5,LOW RISK
SKU-01750,Wall Wonder,Toys,734,34.86666666666667,5,174.0,559.6666666666666,LOW RISK
SKU-04834,Agent Power,Apparel,600,4.48,9,40.0,559.68,LOW RISK
SKU-05678,Guess Large,Toys,811,27.9,9,251.0,559.9,LOW RISK
SKU-03983,Common Raise,Automotive,731,17.1,10,171.0,560.0,LOW RISK
SKU-08842,Example Despite,Health & Beauty,740,44.983333333333334,4,180.0,560.0666666666666,LOW RISK
SKU-08935,Data Suffer,Home & Garden,938,19.883333333333333,19,378.0,560.2166666666667,LOW RISK
SKU-04566,Certain Tend,Automotive,830,15.85,17,269.0,560.55,LOW RISK
SKU-02257,According However,Toys,862,14.35,21,301.0,560.6500000000001,LOW RISK
SKU-07247,Fly Later,Apparel,593,6.464285714285714,5,32.0,560.6785714285714,LOW RISK
SKU-08550,Truth Small,Health & Beauty,646,5.318181818181818,16,85.0,560.9090909090909,LOW RISK
SKU-01383,Possible Try,Food & Beverage,593,3.55,9,32.0,561.05,LOW RISK
SKU-09879,World What,Electronics,746,20.516666666666666,9,185.0,561.35,LOW RISK
SKU-04340,Whom Collection,Food & Beverage,674,22.5,5,113.0,561.5,LOW RISK
SKU-09735,Peace Trouble,Toys,795,29.183333333333334,8,233.0,561.5333333333333,LOW RISK
SKU-05933,Player First,Home & Garden,738,29.4,6,176.0,561.6,LOW RISK
SKU-01100,Bring Mother,Food & Beverage,929,16.7,22,367.0,561.6,LOW RISK
SKU-01681,Business Out,Home & Garden,634,24.05,3,72.0,561.85,LOW RISK
SKU-07466,Subject Animal,Toys,602,13.316666666666666,3,40.0,562.05,LOW RISK
SKU-01138,Ever Look,Apparel,991,32.983333333333334,13,429.0,562.2166666666667,LOW RISK
SKU-00488,Dog Various,Home & Garden,889,18.15,18,327.0,562.3,LOW RISK
SKU-05956,Themselves Without,Automotive,761,33.11666666666667,6,199.0,562.3,LOW RISK
SKU-08089,Within Name,Home & Garden,944,38.15,10,382.0,562.5,LOW RISK
SKU-07725,Service Either,Electronics,732,42.36666666666667,4,169.0,562.5333333333333,LOW RISK
SKU-02018,Call Baby,Apparel,717,5.509090909090909,28,154.0,562.7454545454545,LOW RISK
SKU-07450,Chair Evidence,Apparel,649,2.966666666666667,29,86.0,562.9666666666667,LOW RISK
SKU-03365,You Huge,Health & Beauty,639,25.283333333333335,3,76.0,563.15,LOW RISK
SKU-09664,Present Mind,Electronics,814,11.4,22,251.0,563.2,LOW RISK
SKU-07206,Check Case,Sports,821,8.883333333333333,29,258.0,563.3833333333333,LOW RISK
SKU-01612,Law Stop,Automotive,579,5.18,3,16.0,563.46,LOW RISK
SKU-02638,Morning Right,Apparel,632,17.1,4,68.0,563.6,LOW RISK
SKU-03352,Imagine Physical,Automotive,658,23.6,4,94.0,563.6,LOW RISK
SKU-03321,Then You,Home & Garden,596,2.696969696969697,12,32.0,563.6363636363636,LOW RISK
SKU-07915,Suggest Happy,Apparel,874,44.28333333333333,7,310.0,564.0166666666667,LOW RISK
SKU-00791,Consider Section,Automotive,965,15.416666666666666,26,401.0,564.1666666666667,LOW RISK
SKU-08931,Fly Song,Home & Garden,799,10.666666666666666,22,235.0,564.3333333333334,LOW RISK
SKU-00069,Rock Clear,Home & Garden,674,36.53333333333333,3,110.0,564.4,LOW RISK
SKU-08796,As Risk,Apparel,653,3.05,29,88.0,564.55,LOW RISK
SKU-05350,Finally May,Sports,793,22.833333333333332,10,228.0,564.6666666666667,LOW RISK
SKU-01528,Above Law,Electronics,803,39.7,6,238.0,564.8,LOW RISK
SKU-00518,Hospital Enjoy,Automotive,883,35.333333333333336,9,318.0,565.0,LOW RISK
SKU-08518,Concern Writer,Home & Garden,723,6.864406779661017,23,158.0,565.1186440677966,LOW RISK
SKU-02189,Firm Week,Apparel,709,28.766666666666666,5,144.0,565.1666666666667,LOW RISK
SKU-07966,Despite Involve,Electronics,624,3.9183673469387754,15,59.0,565.2244897959183,LOW RISK
SKU-05823,Everything Pass,Food & Beverage,949,23.966666666666665,16,383.0,565.5333333333333,LOW RISK
SKU-01766,Reflect Staff,Health & Beauty,789,37.18333333333333,6,223.0,565.9000000000001,LOW RISK
SKU-07001,Security Out,Health & Beauty,767,9.566666666666666,21,201.0,566.1,LOW RISK
SKU-02888,Detail Song,Automotive,629,7.8474576271186445,8,63.0,566.2203389830509,LOW RISK
SKU-06574,Cost Court,Electronics,604,6.224137931034483,6,37.0,566.6551724137931,LOW RISK
SKU-07457,Job Nature,Health & Beauty,777,11.666666666666666,18,210.0,567.0,LOW RISK
SKU-07434,Join Feeling,Automotive,995,22.516666666666666,19,428.0,567.1833333333334,LOW RISK
SKU-08807,Sure Option,Electronics,639,23.883333333333333,3,72.0,567.35,LOW RISK
SKU-04694,Purpose Over,Apparel,656,6.816666666666666,13,89.0,567.3833333333333,LOW RISK
SKU-02607,He Pressure,Health & Beauty,673,6.6,16,106.0,567.4,LOW RISK
SKU-04263,Popular Street,Food & Beverage,714,20.916666666666668,7,146.0,567.5833333333333,LOW RISK
SKU-00048,Add Entire,Toys,800,15.483333333333333,15,232.0,567.75,LOW RISK
SKU-06920,Attorney Close,Automotive,833,22.083333333333332,12,265.0,568.0,LOW RISK
SKU-09927,Maybe Discussion,Apparel,608,4.980392156862745,8,40.0,568.156862745098,LOW RISK
SKU-02335,Program She,Sports,721,6.365384615384615,24,153.0,568.2307692307693,LOW RISK
SKU-01691,Child Side,Automotive,578,3.0869565217391304,3,9.0,568.7391304347826,LOW RISK
SKU-03383,Close Lead,Food & Beverage,582,1.8823529411764706,7,13.0,568.8235294117648,LOW RISK
SKU-00713,Go Few,Electronics,751,10.116666666666667,18,182.0,568.9,LOW RISK
SKU-02340,Thought Watch,Sports,614,3.0,15,45.0,569.0,LOW RISK
SKU-04163,Exist Mother,Electronics,726,13.05,12,157.0,569.4,LOW RISK
SKU-06404,Past Where,Toys,772,18.416666666666668,11,203.0,569.4166666666666,LOW RISK
SKU-07580,Within Kind,Automotive,752,20.266666666666666,9,182.0,569.6,LOW RISK
SKU-09998,Station Although,Automotive,610,4.021739130434782,10,40.0,569.7826086956521,LOW RISK
SKU-07736,Against Cultural,Health & Beauty,738,16.816666666666666,10,168.0,569.8333333333334,LOW RISK
SKU-04948,Successful Join,Automotive,684,37.983333333333334,3,114.0,570.05,LOW RISK
SKU-00789,Fish Method,Health & Beauty,719,5.134615384615385,29,149.0,570.0961538461538,LOW RISK
SKU-00122,Friend Bill,Sports,694,9.525423728813559,13,124.0,570.1694915254237,LOW RISK
SKU-02592,Candidate Go,Apparel,633,7.821428571428571,8,63.0,570.4285714285714,LOW RISK
SKU-04676,Eight Quality,Sports,985,15.35,27,414.0,570.55,LOW RISK
SKU-07207,Right Series,Automotive,637,5.535714285714286,12,66.0,570.5714285714286,LOW RISK
SKU-03413,Its Data,Automotive,755,18.433333333333334,10,184.0,570.6666666666666,LOW RISK
SKU-05308,Shoulder Nice,Toys,795,44.85,5,224.0,570.75,LOW RISK
SKU-07953,See Bed,Toys,662,9.083333333333334,10,91.0,571.1666666666666,LOW RISK
SKU-06160,Management Result,Food & Beverage,730,31.7,5,159.0,571.5,LOW RISK
SKU-04934,Hand Part,Health & Beauty,637,2.3333333333333335,28,65.0,571.6666666666666,LOW RISK
SKU-03054,Later Experience,Automotive,639,16.766666666666666,4,67.0,571.9333333333334,LOW RISK
SKU-08723,Benefit Structure,Toys,964,23.05,17,392.0,572.15,LOW RISK
SKU-08035,Will Away,Home & Garden,866,19.566666666666666,15,294.0,572.5,LOW RISK
SKU-08722,Sort Hospital,Sports,967,13.6,29,394.0,572.6,LOW RISK
SKU-03348,Condition Performance,Food & Beverage,591,6.117647058823529,3,18.0,572.6470588235294,LOW RISK
SKU-05376,Maybe Believe,Food & Beverage,775,20.233333333333334,10,202.0,572.6666666666666,LOW RISK
SKU-04689,Stuff Church,Toys,600,3.0285714285714285,9,27.0,572.7428571428571,LOW RISK
SKU-06688,Woman Magazine,Home & Garden,741,33.63333333333333,5,168.0,572.8333333333334,LOW RISK
SKU-06734,Different Short,Automotive,637,5.785714285714286,11,64.0,573.3571428571429,LOW RISK
SKU-08400,Wife Whose,Sports,677,3.697674418604651,28,104.0,573.4651162790698,LOW RISK
SKU-05024,Read Research,Food & Beverage,970,39.65,10,397.0,573.5,LOW RISK
SKU-05948,Three In,Home & Garden,657,16.616666666666667,5,83.0,573.9166666666666,LOW RISK
SKU-05426,Far Other,Electronics,582,2.6,3,8.0,574.2,LOW RISK
SKU-01335,True Agreement,Home & Garden,938,40.4,9,364.0,574.4000000000001,LOW RISK
SKU-04054,Safe Less,Sports,717,9.5,15,143.0,574.5,LOW RISK
SKU-05336,General Fact,Home & Garden,696,24.2,5,121.0,575.0,LOW RISK
SKU-04378,Recent Within,Home & Garden,610,11.6,3,35.0,575.2,LOW RISK
SKU-05035,Part Reduce,Health & Beauty,885,16.3,19,310.0,575.3,LOW RISK
SKU-01644,Through Those,Apparel,860,28.466666666666665,10,285.0,575.3333333333334,LOW RISK
SKU-04724,Reality Clearly,Home & Garden,657,6.28,13,82.0,575.36,LOW RISK
SKU-08286,Last Throw,Electronics,716,15.616666666666667,9,141.0,575.45,LOW RISK
SKU-07802,Stage Knowledge,Home & Garden,885,20.616666666666667,15,309.0,575.75,LOW RISK
SKU-06952,Father Region,Home & Garden,640,2.7916666666666665,23,64.0,575.7916666666666,LOW RISK
SKU-07779,Listen Newspaper,Food & Beverage,871,18.45,16,295.0,575.8,LOW RISK
SKU-05249,Forget Left,Health & Beauty,688,27.983333333333334,4,112.0,576.0666666666666,LOW RISK
SKU-00438,Available Although,Health & Beauty,675,4.2727272727272725,23,98.0,576.7272727272727,LOW RISK
SKU-03940,Investment Board,Food & Beverage,617,1.9166666666666667,21,40.0,576.75,LOW RISK
SKU-08524,Property Bad,Electronics,616,2.8,14,39.0,576.8,LOW RISK
SKU-05550,Itself Officer,Automotive,632,9.2,6,55.0,576.8,LOW RISK
SKU-01195,A Husband,Apparel,619,10.533333333333333,4,42.0,576.8666666666667,LOW RISK
SKU-05749,Store Travel,Home & Garden,607,3.0,10,30.0,577.0,LOW RISK
SKU-01975,Audience I,Apparel,914,42.11666666666667,8,337.0,577.0666666666666,LOW RISK
SKU-00503,Type Word,Sports,745,33.583333333333336,5,168.0,577.0833333333333,LOW RISK
SKU-07152,Talk Arm,Apparel,669,4.375,21,92.0,577.125,LOW RISK
SKU-03511,Police Opportunity,Apparel,903,40.733333333333334,8,326.0,577.1333333333333,LOW RISK
SKU-02081,Reflect Anyone,Electronics,653,3.4444444444444446,22,76.0,577.2222222222222,LOW RISK
SKU-01072,Leader Also,Apparel,840,37.483333333333334,7,262.0,577.6166666666667,LOW RISK
SKU-04415,Account Treatment,Health & Beauty,889,38.916666666666664,8,311.0,577.6666666666667,LOW RISK
SKU-09684,Everyone Very,Food & Beverage,840,10.916666666666666,24,262.0,578.0,LOW RISK
SKU-03975,Sport Picture,Apparel,657,15.783333333333333,5,79.0,578.0833333333334,LOW RISK
SKU-09623,Cause Hit,Sports,604,2.5625,10,26.0,578.375,LOW RISK
SKU-09584,Help Discussion,Automotive,639,15.15,4,61.0,578.4,LOW RISK
SKU-03407,Pick Between,Automotive,665,3.75,23,86.0,578.75,LOW RISK
SKU-06640,Require Effort,Health & Beauty,942,30.266666666666666,12,363.0,578.8,LOW RISK
SKU-07189,Model Perhaps,Apparel,751,6.620689655172414,26,172.0,578.8620689655172,LOW RISK
SKU-06497,Just People,Automotive,692,22.616666666666667,5,113.0,578.9166666666666,LOW RISK
SKU-00860,Surface Pm,Toys,776,21.883333333333333,9,197.0,579.05,LOW RISK
SKU-07410,Off Fast,Sports,744,6.096153846153846,27,165.0,579.4038461538462,LOW RISK
SKU-01739,Sure Born,Toys,617,4.6938775510204085,8,38.0,579.4489795918367,LOW RISK
SKU-07475,Stock Official,Apparel,678,12.316666666666666,8,99.0,579.4666666666667,LOW RISK
SKU-06307,Suffer Simple,Apparel,620,4.027027027027027,10,40.0,579.7297297297297,LOW RISK
SKU-09767,Street Save,Apparel,652,9.0,8,72.0,580.0,LOW RISK
SKU-01229,Three Health,Automotive,642,5.607142857142857,11,62.0,580.3214285714286,LOW RISK
SKU-03042,Third Room,Home & Garden,673,4.410256410256411,21,93.0,580.3846153846154,LOW RISK
SKU-08407,Note Study,Apparel,810,20.866666666666667,11,230.0,580.4666666666667,LOW RISK
SKU-03893,Dog Son,Health & Beauty,895,20.933333333333334,15,314.0,581.0,LOW RISK
SKU-02698,Others Indicate,Home & Garden,661,6.660714285714286,12,80.0,581.0714285714286,LOW RISK
SKU-00127,Top Me,Apparel,598,5.584905660377358,3,17.0,581.2452830188679,LOW RISK
SKU-07532,Growth Black,Automotive,624,10.65,4,43.0,581.4,LOW RISK
SKU-01312,Stand Get,Apparel,599,2.9285714285714284,6,18.0,581.4285714285714,LOW RISK
SKU-04214,Nature Wear,Sports,853,38.78333333333333,7,271.0,581.5166666666667,LOW RISK
SKU-06970,Race Director,Food & Beverage,766,26.35,7,184.0,581.55,LOW RISK
SKU-08944,Religious Sport,Electronics,825,12.166666666666666,20,243.0,581.6666666666667,LOW RISK
SKU-05903,Send Adult,Health & Beauty,626,5.517857142857143,8,44.0,581.8571428571429,LOW RISK
SKU-00931,Himself His,Toys,913,23.633333333333333,14,331.0,582.1333333333333,LOW RISK
SKU-00597,Around Player,Sports,906,26.983333333333334,12,324.0,582.2,LOW RISK
SKU-08087,Development Industry,Apparel,608,5.076923076923077,5,25.0,582.6153846153846,LOW RISK
SKU-08005,Low Response,Food & Beverage,683,6.689655172413793,15,100.0,582.6551724137931,LOW RISK
SKU-08860,Quickly History,Apparel,633,2.1818181818181817,23,50.0,582.8181818181819,LOW RISK
SKU-00345,Under Hold,Food & Beverage,597,4.685185185185185,3,14.0,582.9444444444445,LOW RISK
SKU-01126,Both Either,Health & Beauty,677,11.75,8,94.0,583.0,LOW RISK
SKU-02313,Past Nor,Toys,628,3.0,15,45.0,583.0,LOW RISK
SKU-04035,Hospital Partner,Toys,700,7.310344827586207,16,117.0,583.0344827586207,LOW RISK
SKU-07176,Hope Very,Health & Beauty,860,27.683333333333334,10,277.0,583.1666666666667,LOW RISK
SKU-01538,Author Affect,Automotive,698,4.781818181818182,24,115.0,583.2363636363636,LOW RISK
SKU-02225,Full Leave,Health & Beauty,848,26.433333333333334,10,264.0,583.6666666666667,LOW RISK
SKU-00904,Including Down,Toys,895,22.233333333333334,14,311.0,583.7333333333333,LOW RISK
SKU-00082,Live Behavior,Home & Garden,867,35.4,8,283.0,583.8,LOW RISK
SKU-05592,Official Order,Toys,632,2.6666666666666665,18,48.0,584.0,LOW RISK
SKU-01721,Suddenly Every,Automotive,620,5.933333333333334,6,36.0,584.4,LOW RISK
SKU-02680,Book Section,Toys,613,2.857142857142857,10,29.0,584.4285714285714,LOW RISK
SKU-01705,Wife Send,Food & Beverage,706,10.11864406779661,12,121.0,584.5762711864406,LOW RISK
SKU-03300,Pattern Research,Sports,641,3.2857142857142856,17,56.0,585.1428571428571,LOW RISK
SKU-08929,Figure Might,Health & Beauty,851,44.266666666666666,6,266.0,585.4,LOW RISK
SKU-01581,Anything Democratic,Home & Garden,823,21.6,11,238.0,585.4,LOW RISK
SKU-07904,Instead Life,Automotive,610,3.05,8,24.0,585.6,LOW RISK
SKU-09195,Together Compare,Food & Beverage,769,13.1,14,183.0,585.6,LOW RISK
SKU-07061,Enough Science,Health & Beauty,649,15.833333333333334,4,63.0,585.6666666666666,LOW RISK
SKU-09680,Close Nothing,Sports,773,11.016666666666667,17,187.0,585.7166666666667,LOW RISK
SKU-07191,Answer Or,Toys,619,11.083333333333334,3,33.0,585.75,LOW RISK
SKU-02253,Long Degree,Food & Beverage,623,5.3090909090909095,7,37.0,585.8363636363637,LOW RISK
SKU-09334,Court See,Food & Beverage,786,14.283333333333333,14,200.0,586.0333333333333,LOW RISK
SKU-08067,Drive Everybody,Apparel,641,3.230769230769231,17,55.0,586.0769230769231,LOW RISK
SKU-09523,Generation Animal,Apparel,748,12.433333333333334,13,162.0,586.3666666666667,LOW RISK
SKU-05220,Choose Research,Health & Beauty,636,2.357142857142857,21,50.0,586.5,LOW RISK
SKU-03254,Plan Tonight,Toys,958,19.55,19,371.0,586.55,LOW RISK
SKU-04208,Base Physical,Automotive,904,21.133333333333333,15,317.0,587.0,LOW RISK
SKU-02215,Book Control,Apparel,804,24.1,9,217.0,587.1,LOW RISK
SKU-00943,Sister Finish,Health & Beauty,681,9.383333333333333,10,94.0,587.1666666666666,LOW RISK
SKU-07546,Describe Represent,Home & Garden,631,2.736842105263158,16,44.0,587.2105263157895,LOW RISK
SKU-00415,Subject Floor,Food & Beverage,914,21.75,15,326.0,587.75,LOW RISK
SKU-08116,Ball Sister,Electronics,843,10.633333333333333,24,255.0,587.8,LOW RISK
SKU-02322,Choose Right,Apparel,752,16.366666666666667,10,164.0,588.3333333333333,LOW RISK
SKU-07391,Example Order,Electronics,603,4.818181818181818,3,14.0,588.5454545454545,LOW RISK
SKU-08832,Enter Pretty,Electronics,629,3.6666666666666665,11,40.0,588.6666666666666,LOW RISK
SKU-05003,Other Red,Toys,746,6.816666666666666,23,157.0,589.2166666666667,LOW RISK
SKU-08160,Natural Whatever,Apparel,665,15.133333333333333,5,76.0,589.3333333333334,LOW RISK
SKU-06828,Son Property,Sports,759,7.706896551724138,22,170.0,589.448275862069,LOW RISK
SKU-01840,Party Subject,Electronics,868,9.6,29,278.0,589.6,LOW RISK
SKU-01448,Probably Way,Health & Beauty,722,10.183333333333334,13,132.0,589.6166666666667,LOW RISK
SKU-07254,Mission Hold,Sports,671,4.518518518518518,18,81.0,589.6666666666666,LOW RISK
SKU-04040,Effect If,Food & Beverage,830,20.016666666666666,12,240.0,589.8,LOW RISK
SKU-08885,Too Site,Home & Garden,849,21.6,12,259.0,589.8,LOW RISK
SKU-04022,Difficult Once,Food & Beverage,696,6.625,16,106.0,590.0,LOW RISK
SKU-00142,Agree Effect,Electronics,836,15.366666666666667,16,246.0,590.1333333333333,LOW RISK
SKU-07461,Development Stuff,Health & Beauty,644,17.933333333333334,3,54.0,590.2,LOW RISK
SKU-00868,Or Picture,Automotive,641,3.375,15,51.0,590.375,LOW RISK
SKU-06612,Foot Foreign,Automotive,632,2.966666666666667,14,42.0,590.4666666666667,LOW RISK
SKU-04333,Far By,Food & Beverage,946,16.916666666666668,21,355.0,590.75,LOW RISK
SKU-07974,Claim Far,Home & Garden,878,35.9,8,287.0,590.8,LOW RISK
SKU-00793,Happen Through,Sports,701,22.033333333333335,5,110.0,590.8333333333334,LOW RISK
SKU-02943,Star Energy,Electronics,631,9.966666666666667,4,40.0,591.1333333333333,LOW RISK
SKU-00114,About Civil,Automotive,744,6.932203389830509,22,153.0,591.4915254237288,LOW RISK
SKU-09060,Activity After,Electronics,715,5.879310344827586,21,123.0,591.5344827586207,LOW RISK
SKU-05702,Fly Like,Electronics,633,2.75,15,41.0,591.75,LOW RISK
SKU-05543,Individual Fear,Automotive,782,21.133333333333333,9,190.0,591.8,LOW RISK
SKU-04735,Well Eat,Electronics,755,7.766666666666667,21,163.0,591.9,LOW RISK
SKU-07995,Discussion Hospital,Home & Garden,796,12.75,16,204.0,592.0,LOW RISK
SKU-00625,Thing Leader,Sports,941,16.616666666666667,21,349.0,592.05,LOW RISK
SKU-08276,Firm Peace,Electronics,689,32.25,3,97.0,592.25,LOW RISK
SKU-06485,Pass Science,Food & Beverage,877,18.983333333333334,15,285.0,592.25,LOW RISK
SKU-09612,Instead Why,Automotive,988,14.65,27,396.0,592.45,LOW RISK
SKU-02288,After May,Sports,859,44.416666666666664,6,267.0,592.5,LOW RISK
SKU-03984,Common Little,Automotive,909,14.366666666666667,22,316.0,592.9333333333334,LOW RISK
SKU-00541,Important And,Toys,863,26.983333333333334,10,270.0,593.1666666666666,LOW RISK
SKU-05119,Lay House,Toys,960,20.366666666666667,18,367.0,593.4,LOW RISK
SKU-01132,Hit Evidence,Apparel,802,41.666666666666664,5,208.0,593.6666666666667,LOW RISK
SKU-05813,Product Form,Apparel,820,11.316666666666666,20,226.0,593.6666666666667,LOW RISK
SKU-03098,Industry Or,Sports,738,18.033333333333335,8,144.0,593.7333333333333,LOW RISK
SKU-01083,Move Follow,Sports,630,7.183333333333334,5,36.0,594.0833333333334,LOW RISK
SKU-04703,Course Bag,Automotive,946,21.983333333333334,16,352.0,594.2666666666667,LOW RISK
SKU-06758,Direction Reason,Apparel,930,37.3,9,336.0,594.3,LOW RISK
SKU-03491,With Leg,Food & Beverage,649,3.03125,18,55.0,594.4375,LOW RISK
SKU-09661,Man Good,Automotive,780,23.15,8,185.0,594.8,LOW RISK
SKU-03345,Million Arm,Automotive,651,9.338983050847459,6,56.0,594.9661016949152,LOW RISK
SKU-02117,Cut Only,Sports,843,27.483333333333334,9,247.0,595.65,LOW RISK
SKU-02228,Color Field,Electronics,879,35.416666666666664,8,283.0,595.6666666666667,LOW RISK
SKU-09242,Top Tax,Apparel,893,12.916666666666666,23,297.0,595.9166666666667,LOW RISK
SKU-04106,Get School,Sports,732,5.4423076923076925,25,136.0,595.9423076923076,LOW RISK
SKU-08189,Ball Movement,Health & Beauty,866,12.266666666666667,22,270.0,596.1333333333333,LOW RISK
SKU-06621,Back Cell,Home & Garden,624,2.533333333333333,11,28.0,596.1333333333333,LOW RISK
SKU-03781,Agree Style,Health & Beauty,737,5.017543859649122,28,140.0,596.5087719298245,LOW RISK
SKU-06833,Loss Side,Toys,876,27.916666666666668,10,279.0,596.8333333333333,LOW RISK
SKU-05904,Sense Clearly,Toys,692,4.136363636363637,23,95.0,596.8636363636364,LOW RISK
SKU-01318,Tonight Total,Health & Beauty,683,6.5964912280701755,13,86.0,597.2456140350877,LOW RISK
SKU-00256,Behavior Someone,Food & Beverage,925,14.25,23,328.0,597.25,LOW RISK
SKU-09717,Too Lot,Toys,875,11.566666666666666,24,278.0,597.4,LOW RISK
SKU-02702,Maybe Tonight,Food & Beverage,895,18.6,16,298.0,597.4,LOW RISK
SKU-00297,Watch Look,Automotive,881,14.166666666666666,20,283.0,597.6666666666667,LOW RISK
SKU-01139,Animal Call,Home & Garden,645,3.9069767441860463,12,47.0,598.1162790697674,LOW RISK
SKU-01357,Daughter Bank,Home & Garden,738,27.966666666666665,5,140.0,598.1666666666667,LOW RISK
SKU-06742,Hard Throughout,Food & Beverage,629,7.666666666666667,4,31.0,598.3333333333334,LOW RISK
SKU-08442,Cut Small,Electronics,658,9.915254237288135,6,59.0,598.5084745762712,LOW RISK
SKU-09853,Can Go,Toys,677,3.269230769230769,24,78.0,598.5384615384615,LOW RISK
SKU-02388,Question Garden,Health & Beauty,773,8.3,21,174.0,598.7,LOW RISK
SKU-07560,Always Now,Health & Beauty,829,14.383333333333333,16,230.0,598.8666666666667,LOW RISK
SKU-06797,Any Stop,Food & Beverage,823,28.016666666666666,8,224.0,598.8666666666667,LOW RISK
SKU-05670,Power Role,Toys,656,14.216666666666667,4,57.0,599.1333333333333,LOW RISK
SKU-09889,Create Red,Home & Garden,898,14.933333333333334,20,299.0,599.3333333333333,LOW RISK
SKU-08571,Describe Data,Automotive,815,43.11666666666667,5,216.0,599.4166666666666,LOW RISK
SKU-02956,Morning Second,Sports,622,4.411764705882353,5,22.0,599.9411764705883,LOW RISK
SKU-00152,Resource Off,Food & Beverage,701,25.25,4,101.0,600.0,LOW RISK
SKU-04880,Say Whole,Electronics,645,2.3529411764705883,19,45.0,600.2941176470588,LOW RISK
SKU-00679,Create Well,Apparel,812,30.2,7,211.0,600.6,LOW RISK
SKU-09537,Customer Month,Sports,733,18.883333333333333,7,132.0,600.8166666666666,LOW RISK
SKU-09191,Show Attack,Automotive,649,12.016666666666667,4,48.0,600.9333333333333,LOW RISK
SKU-08631,Staff Industry,Sports,989,43.11666666666667,9,388.0,600.95,LOW RISK
SKU-07162,Remain Serious,Automotive,853,14.8,17,252.0,601.4,LOW RISK
SKU-02786,Specific Station,Health & Beauty,671,11.583333333333334,6,70.0,601.5,LOW RISK
SKU-01402,Without Very,Food & Beverage,819,24.166666666666668,9,218.0,601.5,LOW RISK
SKU-04671,A Performance,Automotive,759,7.15,22,157.0,601.7,LOW RISK
SKU-07780,Drug Impact,Automotive,688,12.283333333333333,7,86.0,602.0166666666667,LOW RISK
SKU-00408,Area Mind,Health & Beauty,696,15.65,6,94.0,602.1,LOW RISK
SKU-04902,Social Rate,Sports,644,13.966666666666667,3,42.0,602.1,LOW RISK
SKU-02827,Natural Watch,Apparel,947,17.233333333333334,20,345.0,602.3333333333333,LOW RISK
SKU-02394,As Truth,Toys,809,34.43333333333333,6,207.0,602.4000000000001,LOW RISK
SKU-06524,Make End,Toys,683,10.066666666666666,8,81.0,602.4666666666667,LOW RISK
SKU-05349,Position Born,Home & Garden,729,5.26530612244898,24,126.0,602.6326530612245,LOW RISK
SKU-03295,He Wish,Health & Beauty,665,5.654545454545454,11,62.0,602.8,LOW RISK
SKU-08774,Speak Party,Sports,667,2.782608695652174,23,64.0,603.0,LOW RISK
SKU-04397,Try Level,Health & Beauty,955,43.983333333333334,8,352.0,603.1333333333333,LOW RISK
SKU-04791,Center Fine,Electronics,702,8.203389830508474,12,98.0,603.5593220338983,LOW RISK
SKU-04170,Commercial Think,Apparel,635,2.619047619047619,12,31.0,603.5714285714286,LOW RISK
SKU-09817,Point Share,Food & Beverage,669,2.5806451612903225,25,65.0,604.483870967742,LOW RISK
SKU-04699,Message Behavior,Apparel,618,4.4772727272727275,3,13.0,604.5681818181819,LOW RISK
SKU-03438,Federal Clear,Toys,903,22.95,13,298.0,604.6500000000001,LOW RISK
SKU-03720,Ok Success,Automotive,671,7.338983050847458,9,66.0,604.9491525423729,LOW RISK
SKU-08263,Certain Beyond,Food & Beverage,883,21.383333333333333,13,278.0,605.0166666666667,LOW RISK
SKU-05149,Box Lay,Electronics,713,7.711864406779661,14,108.0,605.0338983050848,LOW RISK
SKU-03230,Until Your,Automotive,900,19.65,15,295.0,605.25,LOW RISK
SKU-08355,Crime Right,Electronics,882,13.833333333333334,20,277.0,605.3333333333333,LOW RISK
SKU-01120,Chance South,Automotive,696,3.925,23,90.0,605.725,LOW RISK
SKU-04955,Indicate Truth,Food & Beverage,860,14.116666666666667,18,254.0,605.9,LOW RISK
SKU-01907,Article Institution,Sports,690,4.944444444444445,17,84.0,605.9444444444445,LOW RISK
SKU-05216,Theory Dog,Automotive,634,4.0,7,28.0,606.0,LOW RISK
SKU-03426,Anyone Particularly,Apparel,685,3.032258064516129,26,79.0,606.1612903225806,LOW RISK
SKU-05736,Summer His,Food & Beverage,653,5.2,9,47.0,606.2,LOW RISK
SKU-05538,Story Top,Apparel,616,2.4,4,10.0,606.4,LOW RISK
