sku_id,stock_level,warehouse,last_updated
SKU-07740,185,WH-CENTRAL,2024-12-31
SKU-07741,248,WH-WEST,2024-12-31
SKU-07742,783,WH-EAST,2024-12-31
SKU-07743,986,WH-EAST,2024-12-31
SKU-07744,339,WH-CENTRAL,2024-12-31
SKU-07745,445,WH-CENTRAL,2024-12-31
SKU-07746,137,WH-WEST,2024-12-31
SKU-07747,108,WH-CENTRAL,2024-12-31
SKU-07748,829,WH-WEST,2024-12-31
SKU-07749,416,WH-WEST,2024-12-31
SKU-07750,966,WH-EAST,2024-12-31
SKU-07751,425,WH-WEST,2024-12-31
SKU-07752,43,WH-WEST,2024-12-31
SKU-07753,941,WH-CENTRAL,2024-12-31
SKU-07754,341,WH-CENTRAL,2024-12-31
SKU-07755,848,WH-EAST,2024-12-31
SKU-07756,200,WH-EAST,2024-12-31
SKU-07757,377,WH-EAST,2024-12-31
SKU-07758,103,WH-WEST,2024-12-31
SKU-07759,457,WH-CENTRAL,2024-12-31
SKU-07760,995,WH-WEST,2024-12-31
SKU-07761,990,WH-EAST,2024-12-31
SKU-07762,414,WH-CENTRAL,2024-12-31
SKU-07763,900,WH-WEST,2024-12-31
SKU-07764,631,WH-CENTRAL,2024-12-31
SKU-07765,401,WH-WEST,2024-12-31
SKU-07766,389,WH-EAST,2024-12-31
SKU-07767,361,WH-WEST,2024-12-31
SKU-07768,433,WH-WEST,2024-12-31
SKU-07769,382,WH-EAST,2024-12-31
SKU-07770,27,WH-EAST,2024-12-31
SKU-07771,106,WH-WEST,2024-12-31
SKU-07772,791,WH-WEST,2024-12-31
SKU-07773,964,WH-WEST,2024-12-31
SKU-07774,539,WH-EAST,2024-12-31
SKU-07775,185,WH-EAST,2024-12-31
SKU-07776,194,WH-EAST,2024-12-31
SKU-07777,145,WH-CENTRAL,2024-12-31
SKU-07778,771,WH-CENTRAL,2024-12-31
SKU-07779,871,WH-EAST,2024-12-31
SKU-07780,688,WH-CENTRAL,2024-12-31
SKU-07781,127,WH-CENTRAL,2024-12-31
SKU-07782,895,WH-WEST,2024-12-31
SKU-07783,105,WH-WEST,2024-12-31
SKU-07784,415,WH-WEST,2024-12-31
SKU-07785,351,WH-CENTRAL,2024-12-31
SKU-07786,382,WH-CENTRAL,2024-12-31
SKU-07787,722,WH-WEST,2024-12-31
SKU-07788,348,WH-WEST,2024-12-31
SKU-07789,480,WH-EAST,2024-12-31
SKU-07790,833,WH-CENTRAL,2024-12-31
SKU-07791,313,WH-WEST,2024-12-31
SKU-07792,522,WH-WEST,2024-12-31
SKU-07793,878,WH-WEST,2024-12-31
SKU-07794,992,WH-CENTRAL,2024-12-31
SKU-07795,359,WH-WEST,2024-12-31
SKU-07796,320,WH-WEST,2024-12-31
SKU-07797,383,WH-WEST,2024-12-31
SKU-07798,16,WH-WEST,2024-12-31
SKU-07799,369,WH-WEST,2024-12-31
SKU-07800,847,WH-EAST,2024-12-31
SKU-07801,65,WH-WEST,2024-12-31
SKU-07802,885,WH-EAST,2024-12-31
SKU-07803,112,WH-CENTRAL,2024-12-31
SKU-07804,643,WH-CENTRAL,2024-12-31
SKU-07805,415,WH-CENTRAL,2024-12-31
SKU-07806,70,WH-CENTRAL,2024-12-31
SKU-07807,924,WH-CENTRAL,2024-12-31
SKU-07808,60,WH-WEST,2024-12-31
SKU-07809,443,WH-WEST,2024-12-31
SKU-07810,968,WH-CENTRAL,2024-12-31
SKU-07811,313,WH-WEST,2024-12-31
SKU-07812,482,WH-EAST,2024-12-31
SKU-07813,243,WH-EAST,2024-12-31
SKU-07814,820,WH-WEST,2024-12-31
SKU-07815,516,WH-CENTRAL,2024-12-31
SKU-07816,369,WH-CENTRAL,2024-12-31
SKU-07817,316,WH-EAST,2024-12-31
SKU-07818,20,WH-WEST,2024-12-31
SKU-07819,697,WH-EAST,2024-12-31
SKU-07820,720,WH-WEST,2024-12-31
SKU-07821,230,WH-CENTRAL,2024-12-31
SKU-07822,525,WH-EAST,2024-12-31
SKU-07823,863,WH-WEST,2024-12-31
SKU-07824,590,WH-CENTRAL,2024-12-31
SKU-07825,468,WH-WEST,2024-12-31
SKU-07826,693,WH-CENTRAL,2024-12-31
SKU-07827,77,WH-WEST,2024-12-31
SKU-07828,808,WH-EAST,2024-12-31
SKU-07829,783,WH-WEST,2024-12-31
SKU-07830,562,WH-EAST,2024-12-31
SKU-07831,768,WH-EAST,2024-12-31
SKU-07832,807,WH-EAST,2024-12-31
SKU-07833,529,WH-CENTRAL,2024-12-31
SKU-07834,289,WH-EAST,2024-12-31
SKU-07835,217,WH-EAST,2024-12-31
SKU-07836,956,WH-EAST,2024-12-31
SKU-07837,99,WH-CENTRAL,2024-12-31
SKU-07838,148,WH-WEST,2024-12-31
SKU-07839,384,WH-CENTRAL,2024-12-31
SKU-07840,154,WH-CENTRAL,2024-12-31
SKU-07841,946,WH-WEST,2024-12-31
SKU-07842,394,WH-WEST,2024-12-31
SKU-07843,375,WH-EAST,2024-12-31
SKU-07844,101,WH-EAST,2024-12-31
SKU-07845,626,WH-WEST,2024-12-31
SKU-07846,781,WH-WEST,2024-12-31
SKU-07847,91,WH-CENTRAL,2024-12-31
SKU-07848,950,WH-CENTRAL,2024-12-31
SKU-07849,410,WH-CENTRAL,2024-12-31
SKU-07850,405,WH-WEST,2024-12-31
SKU-07851,20,WH-EAST,2024-12-31
SKU-07852,631,WH-CENTRAL,2024-12-31
SKU-07853,407,WH-CENTRAL,2024-12-31
SKU-07854,18,WH-WEST,2024-12-31
SKU-07855,535,WH-CENTRAL,2024-12-31
SKU-07856,537,WH-WEST,2024-12-31
SKU-07857,152,WH-EAST,2024-12-31
SKU-07858,300,WH-CENTRAL,2024-12-31
SKU-07859,875,WH-CENTRAL,2024-12-31
SKU-07860,412,WH-CENTRAL,2024-12-31
SKU-07861,201,WH-WEST,2024-12-31
SKU-07862,138,WH-WEST,2024-12-31
SKU-07863,791,WH-EAST,2024-12-31
SKU-07864,23,WH-WEST,2024-12-31
SKU-07865,11,WH-CENTRAL,2024-12-31
SKU-07866,134,WH-CENTRAL,2024-12-31
SKU-07867,935,WH-WEST,2024-12-31
SKU-07868,80,WH-EAST,2024-12-31
SKU-07869,354,WH-WEST,2024-12-31
SKU-07870,69,WH-WEST,2024-12-31
SKU-07871,203,WH-CENTRAL,2024-12-31
SKU-07872,590,WH-CENTRAL,2024-12-31
SKU-07873,991,WH-CENTRAL,2024-12-31
SKU-07874,278,WH-WEST,2024-12-31
SKU-07875,710,WH-WEST,2024-12-31
SKU-07876,378,WH-EAST,2024-12-31
SKU-07877,293,WH-CENTRAL,2024-12-31
SKU-07878,414,WH-EAST,2024-12-31
SKU-07879,796,WH-CENTRAL,2024-12-31
SKU-07880,427,WH-EAST,2024-12-31
SKU-07881,155,WH-CENTRAL,2024-12-31
SKU-07882,587,WH-WEST,2024-12-31
SKU-07883,730,WH-CENTRAL,2024-12-31
SKU-07884,835,WH-EAST,2024-12-31
SKU-07885,276,WH-EAST,2024-12-31
SKU-07886,264,WH-CENTRAL,2024-12-31
SKU-07887,48,WH-WEST,2024-12-31
SKU-07888,609,WH-CENTRAL,2024-12-31
SKU-07889,292,WH-WEST,2024-12-31
SKU-07890,20,WH-CENTRAL,2024-12-31
SKU-07891,443,WH-WEST,2024-12-31
SKU-07892,534,WH-CENTRAL,2024-12-31
SKU-07893,471,WH-CENTRAL,2024-12-31
SKU-07894,137,WH-WEST,2024-12-31
SKU-07895,229,WH-WEST,2024-12-31
SKU-07896,837,WH-CENTRAL,2024-12-31
SKU-07897,404,WH-EAST,2024-12-31
SKU-07898,356,WH-WEST,2024-12-31
SKU-07899,540,WH-EAST,2024-12-31
SKU-07900,826,WH-EAST,2024-12-31
SKU-07901,935,WH-EAST,2024-12-31
SKU-07902,20,WH-EAST,2024-12-31
SKU-07903,853,WH-CENTRAL,2024-12-31
SKU-07904,610,WH-WEST,2024-12-31
SKU-07905,574,WH-CENTRAL,2024-12-31
SKU-07906,813,WH-CENTRAL,2024-12-31
SKU-07907,644,WH-CENTRAL,2024-12-31
SKU-07908,526,WH-CENTRAL,2024-12-31
SKU-07909,104,WH-CENTRAL,2024-12-31
SKU-07910,622,WH-WEST,2024-12-31
SKU-07911,850,WH-CENTRAL,2024-12-31
SKU-07912,335,WH-CENTRAL,2024-12-31
SKU-07913,423,WH-CENTRAL,2024-12-31
SKU-07914,622,WH-EAST,2024-12-31
SKU-07915,874,WH-CENTRAL,2024-12-31
SKU-07916,854,WH-WEST,2024-12-31
SKU-07917,3,WH-WEST,2024-12-31
SKU-07918,468,WH-WEST,2024-12-31
SKU-07919,663,WH-EAST,2024-12-31
SKU-07920,553,WH-WEST,2024-12-31
SKU-07921,886,WH-EAST,2024-12-31
SKU-07922,537,WH-WEST,2024-12-31
SKU-07923,873,WH-EAST,2024-12-31
SKU-07924,193,WH-WEST,2024-12-31
SKU-07925,359,WH-CENTRAL,2024-12-31
SKU-07926,519,WH-WEST,2024-12-31
SKU-07927,72,WH-WEST,2024-12-31
SKU-07928,961,WH-WEST,2024-12-31
SKU-07929,77,WH-CENTRAL,2024-12-31
SKU-07930,659,WH-EAST,2024-12-31
SKU-07931,833,WH-EAST,2024-12-31
SKU-07932,67,WH-CENTRAL,2024-12-31
SKU-07933,866,WH-CENTRAL,2024-12-31
SKU-07934,694,WH-EAST,2024-12-31
SKU-07935,333,WH-EAST,2024-12-31
SKU-07936,84,WH-EAST,2024-12-31
SKU-07937,495,WH-EAST,2024-12-31
SKU-07938,78,WH-EAST,2024-12-31
SKU-07939,550,WH-CENTRAL,2024-12-31
SKU-07940,305,WH-EAST,2024-12-31
SKU-07941,19,WH-EAST,2024-12-31
SKU-07942,581,WH-WEST,2024-12-31
SKU-07943,155,WH-CENTRAL,2024-12-31
SKU-07944,116,WH-CENTRAL,2024-12-31
SKU-07945,879,WH-EAST,2024-12-31
SKU-07946,938,WH-WEST,2024-12-31
SKU-07947,449,WH-WEST,2024-12-31
SKU-07948,27,WH-EAST,2024-12-31
SKU-07949,886,WH-WEST,2024-12-31
SKU-07950,609,WH-EAST,2024-12-31
SKU-07951,973,WH-CENTRAL,2024-12-31
SKU-07952,328,WH-WEST,2024-12-31
SKU-07953,662,WH-EAST,2024-12-31
SKU-07954,363,WH-EAST,2024-12-31
SKU-07955,418,WH-EAST,2024-12-31
SKU-07956,21,WH-CENTRAL,2024-12-31
SKU-07957,260,WH-WEST,2024-12-31
SKU-07958,59,WH-CENTRAL,2024-12-31
SKU-07959,936,WH-CENTRAL,2024-12-31
SKU-07960,412,WH-WEST,2024-12-31
SKU-07961,162,WH-CENTRAL,2024-12-31
SKU-07962,113,WH-EAST,2024-12-31
SKU-07963,353,WH-WEST,2024-12-31
SKU-07964,195,WH-CENTRAL,2024-12-31
SKU-07965,44,WH-WEST,2024-12-31
SKU-07966,624,WH-CENTRAL,2024-12-31
SKU-07967,904,WH-EAST,2024-12-31
SKU-07968,178,WH-CENTRAL,2024-12-31
SKU-07969,781,WH-WEST,2024-12-31
SKU-07970,492,WH-CENTRAL,2024-12-31
SKU-07971,324,WH-EAST,2024-12-31
SKU-07972,369,WH-EAST,2024-12-31
SKU-07973,567,WH-EAST,2024-12-31
SKU-07974,878,WH-CENTRAL,2024-12-31
SKU-07975,346,WH-WEST,2024-12-31
SKU-07976,778,WH-CENTRAL,2024-12-31
SKU-07977,925,WH-CENTRAL,2024-12-31
SKU-07978,114,WH-CENTRAL,2024-12-31
SKU-07979,356,WH-WEST,2024-12-31
SKU-07980,166,WH-EAST,2024-12-31
SKU-07981,353,WH-EAST,2024-12-31
SKU-07982,114,WH-EAST,2024-12-31
SKU-07983,407,WH-WEST,2024-12-31
SKU-07984,591,WH-CENTRAL,2024-12-31
SKU-07985,825,WH-CENTRAL,2024-12-31
SKU-07986,797,WH-CENTRAL,2024-12-31
SKU-07987,919,WH-WEST,2024-12-31
SKU-07988,322,WH-CENTRAL,2024-12-31
SKU-07989,540,WH-WEST,2024-12-31
SKU-07990,41,WH-EAST,2024-12-31
SKU-07991,459,WH-EAST,2024-12-31
SKU-07992,118,WH-WEST,2024-12-31
SKU-07993,573,WH-EAST,2024-12-31
SKU-07994,666,WH-WEST,2024-12-31
SKU-07995,796,WH-CENTRAL,2024-12-31
SKU-07996,449,WH-EAST,2024-12-31
SKU-07997,440,WH-EAST,2024-12-31
SKU-07998,188,WH-CENTRAL,2024-12-31
SKU-07999,284,WH-CENTRAL,2024-12-31
SKU-08000,103,WH-WEST,2024-12-31
SKU-08001,568,WH-EAST,2024-12-31
SKU-08002,456,WH-CENTRAL,2024-12-31
SKU-08003,310,WH-EAST,2024-12-31
SKU-08004,883,WH-EAST,2024-12-31
SKU-08005,683,WH-EAST,2024-12-31
SKU-08006,383,WH-EAST,2024-12-31
SKU-08007,667,WH-WEST,2024-12-31
SKU-08008,164,WH-CENTRAL,2024-12-31
SKU-08009,406,WH-EAST,2024-12-31
SKU-08010,844,WH-CENTRAL,2024-12-31
SKU-08011,580,WH-CENTRAL,2024-12-31
SKU-08012,991,WH-WEST,2024-12-31
SKU-08013,475,WH-WEST,2024-12-31
SKU-08014,57,WH-EAST,2024-12-31
SKU-08015,718,WH-EAST,2024-12-31
SKU-08016,983,WH-WEST,2024-12-31
SKU-08017,415,WH-CENTRAL,2024-12-31
SKU-08018,596,WH-CENTRAL,2024-12-31
SKU-08019,836,WH-WEST,2024-12-31
SKU-08020,612,WH-EAST,2024-12-31
SKU-08021,803,WH-EAST,2024-12-31
SKU-08022,250,WH-EAST,2024-12-31
SKU-08023,219,WH-WEST,2024-12-31
SKU-08024,159,WH-WEST,2024-12-31
SKU-08025,186,WH-CENTRAL,2024-12-31
SKU-08026,895,WH-WEST,2024-12-31
SKU-08027,955,WH-EAST,2024-12-31
SKU-08028,598,WH-CENTRAL,2024-12-31
SKU-08029,463,WH-EAST,2024-12-31
SKU-08030,497,WH-EAST,2024-12-31
SKU-08031,329,WH-CENTRAL,2024-12-31
SKU-08032,348,WH-EAST,2024-12-31
SKU-08033,499,WH-CENTRAL,2024-12-31
SKU-08034,666,WH-EAST,2024-12-31
SKU-08035,866,WH-EAST,2024-12-31
SKU-08036,489,WH-CENTRAL,2024-12-31
SKU-08037,279,WH-EAST,2024-12-31
SKU-08038,854,WH-EAST,2024-12-31
SKU-08039,834,WH-CENTRAL,2024-12-31
SKU-08040,163,WH-CENTRAL,2024-12-31
SKU-08041,397,WH-CENTRAL,2024-12-31
SKU-08042,67,WH-WEST,2024-12-31
SKU-08043,427,WH-EAST,2024-12-31
SKU-08044,431,WH-CENTRAL,2024-12-31
SKU-08045,873,WH-EAST,2024-12-31
SKU-08046,374,WH-CENTRAL,2024-12-31
SKU-08047,799,WH-EAST,2024-12-31
SKU-08048,723,WH-EAST,2024-12-31
SKU-08049,631,WH-CENTRAL,2024-12-31
SKU-08050,912,WH-CENTRAL,2024-12-31
SKU-08051,988,WH-WEST,2024-12-31
SKU-08052,696,WH-CENTRAL,2024-12-31
SKU-08053,422,WH-CENTRAL,2024-12-31
SKU-08054,927,WH-CENTRAL,2024-12-31
SKU-08055,963,WH-WEST,2024-12-31
SKU-08056,727,WH-EAST,2024-12-31
SKU-08057,641,WH-WEST,2024-12-31
SKU-08058,77,WH-EAST,2024-12-31
SKU-08059,487,WH-CENTRAL,2024-12-31
SKU-08060,169,WH-CENTRAL,2024-12-31
SKU-08061,37,WH-CENTRAL,2024-12-31
SKU-08062,566,WH-WEST,2024-12-31
SKU-08063,950,WH-WEST,2024-12-31
SKU-08064,289,WH-CENTRAL,2024-12-31
SKU-08065,557,WH-WEST,2024-12-31
SKU-08066,170,WH-CENTRAL,2024-12-31
SKU-08067,641,WH-WEST,2024-12-31
SKU-08068,675,WH-CENTRAL,2024-12-31
SKU-08069,581,WH-WEST,2024-12-31
SKU-08070,291,WH-EAST,2024-12-31
SKU-08071,917,WH-CENTRAL,2024-12-31
SKU-08072,580,WH-WEST,2024-12-31
SKU-08073,421,WH-WEST,2024-12-31
SKU-08074,104,WH-CENTRAL,2024-12-31
SKU-08075,565,WH-WEST,2024-12-31
SKU-08076,405,WH-EAST,2024-12-31
SKU-08077,879,WH-EAST,2024-12-31
SKU-08078,458,WH-WEST,2024-12-31
SKU-08079,874,WH-CENTRAL,2024-12-31
SKU-08080,247,WH-WEST,2024-12-31
SKU-08081,926,WH-WEST,2024-12-31
SKU-08082,308,WH-EAST,2024-12-31
SKU-08083,372,WH-WEST,2024-12-31
SKU-08084,105,WH-CENTRAL,2024-12-31
SKU-08085,860,WH-EAST,2024-12-31
SKU-08086,314,WH-WEST,2024-12-31
SKU-08087,608,WH-CENTRAL,2024-12-31
SKU-08088,853,WH-EAST,2024-12-31
SKU-08089,944,WH-CENTRAL,2024-12-31
SKU-08090,538,WH-CENTRAL,2024-12-31
SKU-08091,71,WH-CENTRAL,2024-12-31
SKU-08092,377,WH-WEST,2024-12-31
SKU-08093,495,WH-EAST,2024-12-31
SKU-08094,184,WH-WEST,2024-12-31
SKU-08095,133,WH-EAST,2024-12-31
SKU-08096,173,WH-CENTRAL,2024-12-31
SKU-08097,792,WH-CENTRAL,2024-12-31
SKU-08098,609,WH-WEST,2024-12-31
SKU-08099,392,WH-CENTRAL,2024-12-31
SKU-08100,63,WH-CENTRAL,2024-12-31
SKU-08101,995,WH-CENTRAL,2024-12-31
SKU-08102,414,WH-EAST,2024-12-31
SKU-08103,402,WH-EAST,2024-12-31
SKU-08104,112,WH-WEST,2024-12-31
SKU-08105,64,WH-EAST,2024-12-31
SKU-08106,727,WH-CENTRAL,2024-12-31
SKU-08107,865,WH-CENTRAL,2024-12-31
SKU-08108,400,WH-CENTRAL,2024-12-31
SKU-08109,289,WH-WEST,2024-12-31
SKU-08110,482,WH-CENTRAL,2024-12-31
SKU-08111,419,WH-CENTRAL,2024-12-31
SKU-08112,908,WH-WEST,2024-12-31
SKU-08113,314,WH-EAST,2024-12-31
SKU-08114,88,WH-EAST,2024-12-31
SKU-08115,758,WH-EAST,2024-12-31
SKU-08116,843,WH-WEST,2024-12-31
SKU-08117,660,WH-WEST,2024-12-31
SKU-08118,356,WH-CENTRAL,2024-12-31
SKU-08119,877,WH-CENTRAL,2024-12-31
SKU-08120,997,WH-WEST,2024-12-31
SKU-08121,960,WH-WEST,2024-12-31
SKU-08122,751,WH-CENTRAL,2024-12-31
SKU-08123,517,WH-CENTRAL,2024-12-31
SKU-08124,748,WH-CENTRAL,2024-12-31
SKU-08125,364,WH-EAST,2024-12-31
SKU-08126,266,WH-EAST,2024-12-31
SKU-08127,847,WH-CENTRAL,2024-12-31
SKU-08128,405,WH-WEST,2024-12-31
SKU-08129,749,WH-EAST,2024-12-31
SKU-08130,138,WH-CENTRAL,2024-12-31
SKU-08131,164,WH-EAST,2024-12-31
SKU-08132,793,WH-WEST,2024-12-31
SKU-08133,696,WH-WEST,2024-12-31
SKU-08134,665,WH-WEST,2024-12-31
SKU-08135,105,WH-CENTRAL,2024-12-31
SKU-08136,148,WH-CENTRAL,2024-12-31
SKU-08137,184,WH-EAST,2024-12-31
SKU-08138,409,WH-CENTRAL,2024-12-31
SKU-08139,782,WH-CENTRAL,2024-12-31
SKU-08140,870,WH-CENTRAL,2024-12-31
SKU-08141,702,WH-EAST,2024-12-31
SKU-08142,674,WH-CENTRAL,2024-12-31
SKU-08143,906,WH-WEST,2024-12-31
SKU-08144,200,WH-CENTRAL,2024-12-31
SKU-08145,617,WH-CENTRAL,2024-12-31
SKU-08146,726,WH-WEST,2024-12-31
SKU-08147,835,WH-EAST,2024-12-31
SKU-08148,989,WH-CENTRAL,2024-12-31
SKU-08149,219,WH-CENTRAL,2024-12-31
SKU-08150,856,WH-CENTRAL,2024-12-31
SKU-08151,469,WH-CENTRAL,2024-12-31
SKU-08152,728,WH-WEST,2024-12-31
SKU-08153,985,WH-CENTRAL,2024-12-31
SKU-08154,433,WH-EAST,2024-12-31
SKU-08155,28,WH-WEST,2024-12-31
SKU-08156,749,WH-WEST,2024-12-31
SKU-08157,63,WH-EAST,2024-12-31
SKU-08158,936,WH-CENTRAL,2024-12-31
SKU-08159,95,WH-CENTRAL,2024-12-31
SKU-08160,665,WH-CENTRAL,2024-12-31
SKU-08161,539,WH-EAST,2024-12-31
SKU-08162,509,WH-WEST,2024-12-31
SKU-08163,339,WH-CENTRAL,2024-12-31
SKU-08164,687,WH-EAST,2024-12-31
SKU-08165,250,WH-EAST,2024-12-31
SKU-08166,705,WH-CENTRAL,2024-12-31
SKU-08167,278,WH-EAST,2024-12-31
SKU-08168,38,WH-CENTRAL,2024-12-31
SKU-08169,68,WH-CENTRAL,2024-12-31
SKU-08170,276,WH-CENTRAL,2024-12-31
SKU-08171,119,WH-WEST,2024-12-31
SKU-08172,85,WH-EAST,2024-12-31
SKU-08173,176,WH-WEST,2024-12-31
SKU-08174,970,WH-CENTRAL,2024-12-31
SKU-08175,605,WH-EAST,2024-12-31
SKU-08176,91,WH-CENTRAL,2024-12-31
SKU-08177,419,WH-EAST,2024-12-31
SKU-08178,80,WH-CENTRAL,2024-12-31
SKU-08179,340,WH-EAST,2024-12-31
SKU-08180,420,WH-CENTRAL,2024-12-31
SKU-08181,227,WH-CENTRAL,2024-12-31
SKU-08182,894,WH-WEST,2024-12-31
SKU-08183,472,WH-WEST,2024-12-31
SKU-08184,87,WH-EAST,2024-12-31
SKU-08185,349,WH-EAST,2024-12-31
SKU-08186,639,WH-WEST,2024-12-31
SKU-08187,809,WH-CENTRAL,2024-12-31
SKU-08188,189,WH-CENTRAL,2024-12-31
SKU-08189,866,WH-EAST,2024-12-31
SKU-08190,980,WH-EAST,2024-12-31
SKU-08191,645,WH-CENTRAL,2024-12-31
SKU-08192,980,WH-WEST,2024-12-31
SKU-08193,135,WH-EAST,2024-12-31
SKU-08194,324,WH-CENTRAL,2024-12-31
SKU-08195,39,WH-EAST,2024-12-31
SKU-08196,649,WH-WEST,2024-12-31
SKU-08197,286,WH-EAST,2024-12-31
SKU-08198,255,WH-CENTRAL,2024-12-31
SKU-08199,797,WH-WEST,2024-12-31
SKU-08200,946,WH-CENTRAL,2024-12-31
SKU-08201,596,WH-WEST,2024-12-31
SKU-08202,419,WH-CENTRAL,2024-12-31
SKU-08203,828,WH-EAST,2024-12-31
SKU-08204,538,WH-WEST,2024-12-31
SKU-08205,741,WH-WEST,2024-12-31
SKU-08206,290,WH-WEST,2024-12-31
SKU-08207,315,WH-EAST,2024-12-31
SKU-08208,799,WH-WEST,2024-12-31
SKU-08209,857,WH-EAST,2024-12-31
SKU-08210,131,WH-EAST,2024-12-31
SKU-08211,602,WH-WEST,2024-12-31
SKU-08212,867,WH-CENTRAL,2024-12-31
SKU-08213,740,WH-WEST,2024-12-31
SKU-08214,538,WH-CENTRAL,2024-12-31
SKU-08215,302,WH-CENTRAL,2024-12-31
SKU-08216,901,WH-WEST,2024-12-31
SKU-08217,977,WH-WEST,2024-12-31
SKU-08218,281,WH-CENTRAL,2024-12-31
SKU-08219,491,WH-WEST,2024-12-31
SKU-08220,279,WH-WEST,2024-12-31
SKU-08221,499,WH-EAST,2024-12-31
SKU-08222,198,WH-CENTRAL,2024-12-31
SKU-08223,374,WH-EAST,2024-12-31
SKU-08224,299,WH-WEST,2024-12-31
SKU-08225,909,WH-WEST,2024-12-31
SKU-08226,908,WH-EAST,2024-12-31
SKU-08227,665,WH-EAST,2024-12-31
SKU-08228,298,WH-WEST,2024-12-31
SKU-08229,554,WH-CENTRAL,2024-12-31
SKU-08230,321,WH-EAST,2024-12-31
SKU-08231,109,WH-CENTRAL,2024-12-31
SKU-08232,622,WH-WEST,2024-12-31
SKU-08233,470,WH-CENTRAL,2024-12-31
SKU-08234,411,WH-CENTRAL,2024-12-31
SKU-08235,512,WH-WEST,2024-12-31
SKU-08236,479,WH-WEST,2024-12-31
SKU-08237,139,WH-WEST,2024-12-31
SKU-08238,877,WH-CENTRAL,2024-12-31
SKU-08239,689,WH-EAST,2024-12-31
SKU-08240,948,WH-WEST,2024-12-31
SKU-08241,503,WH-WEST,2024-12-31
SKU-08242,59,WH-EAST,2024-12-31
SKU-08243,182,WH-WEST,2024-12-31
SKU-08244,418,WH-WEST,2024-12-31
SKU-08245,956,WH-EAST,2024-12-31
SKU-08246,793,WH-CENTRAL,2024-12-31
SKU-08247,926,WH-CENTRAL,2024-12-31
SKU-08248,824,WH-CENTRAL,2024-12-31
SKU-08249,907,WH-WEST,2024-12-31
SKU-08250,732,WH-EAST,2024-12-31
SKU-08251,900,WH-CENTRAL,2024-12-31
SKU-08252,226,WH-EAST,2024-12-31
SKU-08253,390,WH-CENTRAL,2024-12-31
SKU-08254,143,WH-CENTRAL,2024-12-31
SKU-08255,735,WH-WEST,2024-12-31
SKU-08256,563,WH-CENTRAL,2024-12-31
SKU-08257,592,WH-CENTRAL,2024-12-31
SKU-08258,660,WH-EAST,2024-12-31
SKU-08259,26,WH-WEST,2024-12-31
SKU-08260,743,WH-WEST,2024-12-31
SKU-08261,622,WH-CENTRAL,2024-12-31
SKU-08262,507,WH-WEST,2024-12-31
SKU-08263,883,WH-EAST,2024-12-31
SKU-08264,590,WH-WEST,2024-12-31
SKU-08265,790,WH-CENTRAL,2024-12-31
SKU-08266,126,WH-WEST,2024-12-31
SKU-08267,455,WH-WEST,2024-12-31
SKU-08268,280,WH-CENTRAL,2024-12-31
SKU-08269,394,WH-WEST,2024-12-31
SKU-08270,318,WH-WEST,2024-12-31
SKU-08271,440,WH-CENTRAL,2024-12-31
SKU-08272,340,WH-CENTRAL,2024-12-31
SKU-08273,693,WH-EAST,2024-12-31
SKU-08274,118,WH-CENTRAL,2024-12-31
SKU-08275,777,WH-CENTRAL,2024-12-31
SKU-08276,689,WH-WEST,2024-12-31
SKU-08277,712,WH-CENTRAL,2024-12-31
SKU-08278,367,WH-WEST,2024-12-31
SKU-08279,384,WH-CENTRAL,2024-12-31
SKU-08280,509,WH-EAST,2024-12-31
SKU-08281,981,WH-EAST,2024-12-31
SKU-08282,581,WH-WEST,2024-12-31
SKU-08283,157,WH-WEST,2024-12-31
SKU-08284,822,WH-WEST,2024-12-31
SKU-08285,609,WH-EAST,2024-12-31
SKU-08286,716,WH-EAST,2024-12-31
SKU-08287,85,WH-CENTRAL,2024-12-31
SKU-08288,901,WH-CENTRAL,2024-12-31
SKU-08289,360,WH-WEST,2024-12-31
SKU-08290,791,WH-EAST,2024-12-31
SKU-08291,84,WH-CENTRAL,2024-12-31
SKU-08292,358,WH-EAST,2024-12-31
SKU-08293,726,WH-EAST,2024-12-31
SKU-08294,132,WH-WEST,2024-12-31
SKU-08295,902,WH-EAST,2024-12-31
SKU-08296,386,WH-WEST,2024-12-31
SKU-08297,246,WH-CENTRAL,2024-12-31
SKU-08298,140,WH-EAST,2024-12-31
SKU-08299,949,WH-WEST,2024-12-31
SKU-08300,446,WH-EAST,2024-12-31
SKU-08301,75,WH-EAST,2024-12-31
SKU-08302,901,WH-CENTRAL,2024-12-31
SKU-08303,97,WH-WEST,2024-12-31
SKU-08304,974,WH-EAST,2024-12-31
SKU-08305,302,WH-EAST,2024-12-31
SKU-08306,465,WH-CENTRAL,2024-12-31
SKU-08307,54,WH-EAST,2024-12-31
SKU-08308,304,WH-WEST,2024-12-31
SKU-08309,952,WH-WEST,2024-12-31
SKU-08310,770,WH-WEST,2024-12-31
SKU-08311,533,WH-EAST,2024-12-31
SKU-08312,34,WH-EAST,2024-12-31
SKU-08313,539,WH-WEST,2024-12-31
SKU-08314,488,WH-EAST,2024-12-31
SKU-08315,681,WH-CENTRAL,2024-12-31
SKU-08316,139,WH-WEST,2024-12-31
SKU-08317,640,WH-CENTRAL,2024-12-31
SKU-08318,99,WH-CENTRAL,2024-12-31
