order_id,sku_id,order_date,order_quantity,supplier_id
PO-003698,SKU-00868,2024-06-18,73,SUP-138
PO-003699,SKU-02092,2024-02-15,232,SUP-086
PO-003700,SKU-02951,2024-07-12,60,SUP-140
PO-003701,SKU-09975,2024-08-08,509,SUP-123
PO-003702,SKU-09122,2024-03-01,817,SUP-148
PO-003703,SKU-06320,2024-01-10,243,SUP-182
PO-003704,SKU-03281,2024-03-01,404,SUP-013
PO-003705,SKU-09316,2024-12-18,568,SUP-170
PO-003706,SKU-09756,2024-10-29,422,SUP-067
PO-003707,SKU-02600,2024-08-10,64,SUP-070
PO-003708,SKU-05076,2024-11-07,129,SUP-112
PO-003709,SKU-01226,2024-06-24,920,SUP-078
PO-003710,SKU-03183,2024-02-18,198,SUP-072
PO-003711,SKU-01253,2024-11-23,231,SUP-188
PO-003712,SKU-00254,2024-10-13,807,SUP-041
PO-003713,SKU-01305,2024-03-12,893,SUP-147
PO-003714,SKU-07291,2024-02-07,505,SUP-174
PO-003715,SKU-03545,2024-01-26,29,SUP-193
PO-003716,SKU-01371,2024-09-30,42,SUP-059
PO-003717,SKU-01192,2024-01-25,647,SUP-046
PO-003718,SKU-08850,2024-02-06,200,SUP-008
PO-003719,SKU-08205,2024-05-07,222,SUP-125
PO-003720,SKU-03113,2024-05-12,487,SUP-034
PO-003721,SKU-00804,2024-09-06,483,SUP-032
PO-003722,SKU-09160,2024-04-22,772,SUP-093
PO-003723,SKU-09476,2024-04-02,136,SUP-086
PO-003724,SKU-07297,2024-01-25,978,SUP-014
PO-003725,SKU-09599,2024-01-08,236,SUP-192
PO-003726,SKU-00537,2024-08-24,896,SUP-067
PO-003727,SKU-04479,2024-12-13,791,SUP-013
PO-003728,SKU-09674,2024-09-07,342,SUP-030
PO-003729,SKU-08196,2024-11-11,699,SUP-094
PO-003730,SKU-08532,2024-07-19,353,SUP-147
PO-003731,SKU-04290,2024-03-25,866,SUP-104
PO-003732,SKU-00529,2024-03-17,128,SUP-031
PO-003733,SKU-02271,2024-04-15,914,SUP-193
PO-003734,SKU-03747,2024-10-11,183,SUP-009
PO-003735,SKU-06438,2024-03-15,629,SUP-026
PO-003736,SKU-08609,2024-07-19,268,SUP-101
PO-003737,SKU-05970,2024-04-22,614,SUP-097
PO-003738,SKU-06068,2024-11-01,912,SUP-189
PO-003739,SKU-00917,2024-07-02,568,SUP-169
PO-003740,SKU-05050,2024-01-13,344,SUP-123
PO-003741,SKU-03050,2024-09-21,626,SUP-058
PO-003742,SKU-03143,2024-10-04,794,SUP-044
PO-003743,SKU-06791,2024-02-17,875,SUP-170
PO-003744,SKU-00719,2024-05-06,784,SUP-055
PO-003745,SKU-08995,2024-06-02,522,SUP-049
PO-003746,SKU-07850,2024-12-21,716,SUP-176
PO-003747,SKU-01197,2024-05-24,772,SUP-011
PO-003748,SKU-06302,2024-05-15,256,SUP-165
PO-003749,SKU-08066,2024-08-12,668,SUP-191
PO-003750,SKU-08160,2024-06-03,980,SUP-199
PO-003751,SKU-04708,2024-10-02,83,SUP-081
PO-003752,SKU-04083,2024-04-04,804,SUP-167
PO-003753,SKU-04928,2024-04-07,362,SUP-005
PO-003754,SKU-03627,2024-02-16,722,SUP-039
PO-003755,SKU-04845,2024-02-14,227,SUP-020
PO-003756,SKU-05645,2024-01-04,565,SUP-085
PO-003757,SKU-05696,2024-08-18,577,SUP-081
PO-003758,SKU-01101,2024-08-22,339,SUP-095
PO-003759,SKU-06201,2024-01-12,305,SUP-199
PO-003760,SKU-07148,2024-08-21,92,SUP-031
PO-003761,SKU-00380,2024-07-27,427,SUP-112
PO-003762,SKU-07676,2024-01-09,675,SUP-139
PO-003763,SKU-09397,2024-02-21,806,SUP-178
PO-003764,SKU-01297,2024-10-03,376,SUP-021
PO-003765,SKU-00581,2024-04-27,313,SUP-021
PO-003766,SKU-04588,2024-02-02,204,SUP-138
PO-003767,SKU-00872,2024-04-19,339,SUP-037
PO-003768,SKU-08439,2024-05-21,458,SUP-057
PO-003769,SKU-05612,2024-10-07,522,SUP-050
PO-003770,SKU-00639,2024-10-01,138,SUP-161
PO-003771,SKU-06535,2024-03-04,204,SUP-156
PO-003772,SKU-05953,2024-06-02,582,SUP-157
PO-003773,SKU-07423,2024-03-08,33,SUP-066
PO-003774,SKU-01398,2024-09-13,781,SUP-187
PO-003775,SKU-07427,2024-11-19,433,SUP-083
PO-003776,SKU-03686,2024-02-01,376,SUP-104
PO-003777,SKU-00863,2024-09-20,707,SUP-038
PO-003778,SKU-01206,2024-07-08,778,SUP-053
PO-003779,SKU-00658,2024-07-11,902,SUP-028
PO-003780,SKU-04752,2024-05-15,98,SUP-184
PO-003781,SKU-03002,2024-09-04,926,SUP-090
PO-003782,SKU-08685,2024-01-14,809,SUP-027
PO-003783,SKU-02172,2024-05-15,529,SUP-092
PO-003784,SKU-09142,2024-12-26,453,SUP-023
PO-003785,SKU-00362,2024-04-16,477,SUP-103
PO-003786,SKU-04715,2024-07-28,370,SUP-005
PO-003787,SKU-01844,2024-04-07,959,SUP-077
PO-003788,SKU-09716,2024-09-10,545,SUP-193
PO-003789,SKU-05604,2024-12-29,621,SUP-170
PO-003790,SKU-07656,2024-11-25,661,SUP-046
PO-003791,SKU-07378,2024-10-13,713,SUP-045
PO-003792,SKU-00616,2024-02-20,574,SUP-051
PO-003793,SKU-06778,2024-12-16,799,SUP-098
PO-003794,SKU-01484,2024-11-12,698,SUP-132
PO-003795,SKU-08168,2024-02-21,33,SUP-079
PO-003796,SKU-08836,2024-10-17,414,SUP-152
PO-003797,SKU-06102,2024-09-04,803,SUP-013
PO-003798,SKU-03355,2024-06-16,709,SUP-190
PO-003799,SKU-03382,2024-04-22,43,SUP-029
PO-003800,SKU-01023,2024-06-03,718,SUP-067
PO-003801,SKU-00586,2024-12-06,17,SUP-062
PO-003802,SKU-00510,2024-04-19,676,SUP-014
PO-003803,SKU-01423,2024-06-10,355,SUP-123
PO-003804,SKU-08333,2024-11-01,372,SUP-176
PO-003805,SKU-03016,2024-05-12,330,SUP-010
PO-003806,SKU-02203,2024-01-12,663,SUP-032
PO-003807,SKU-03156,2024-06-29,818,SUP-120
PO-003808,SKU-01870,2024-03-05,419,SUP-065
PO-003809,SKU-07018,2024-03-17,521,SUP-122
PO-003810,SKU-03313,2024-10-10,939,SUP-072
PO-003811,SKU-05050,2024-12-22,55,SUP-093
PO-003812,SKU-00168,2024-02-01,447,SUP-052
PO-003813,SKU-02448,2024-08-15,245,SUP-127
PO-003814,SKU-00095,2024-02-03,471,SUP-144
PO-003815,SKU-05883,2024-01-07,321,SUP-137
PO-003816,SKU-02290,2024-05-14,968,SUP-135
PO-003817,SKU-03119,2024-09-19,882,SUP-124
PO-003818,SKU-01413,2024-11-28,726,SUP-142
PO-003819,SKU-05671,2024-05-06,663,SUP-152
PO-003820,SKU-06076,2024-10-15,673,SUP-012
PO-003821,SKU-03181,2024-02-05,386,SUP-090
PO-003822,SKU-03348,2024-01-18,296,SUP-193
PO-003823,SKU-08627,2024-12-09,557,SUP-084
PO-003824,SKU-09889,2024-12-31,45,SUP-092
PO-003825,SKU-04928,2024-01-02,744,SUP-043
PO-003826,SKU-09016,2024-02-17,446,SUP-048
PO-003827,SKU-04184,2024-06-19,519,SUP-081
PO-003828,SKU-03030,2024-06-29,101,SUP-051
PO-003829,SKU-08355,2024-11-13,566,SUP-130
PO-003830,SKU-04235,2024-04-13,498,SUP-145
PO-003831,SKU-01039,2024-05-29,887,SUP-106
PO-003832,SKU-07814,2024-03-24,690,SUP-018
PO-003833,SKU-09699,2024-01-18,564,SUP-058
PO-003834,SKU-04973,2024-01-03,596,SUP-061
PO-003835,SKU-02584,2024-05-26,573,SUP-073
PO-003836,SKU-09750,2024-08-29,446,SUP-126
PO-003837,SKU-08163,2024-06-30,686,SUP-026
PO-003838,SKU-05719,2024-07-29,963,SUP-151
PO-003839,SKU-02247,2024-08-29,814,SUP-181
PO-003840,SKU-07457,2024-02-29,822,SUP-124
PO-003841,SKU-03654,2024-05-26,941,SUP-123
PO-003842,SKU-06678,2024-02-13,144,SUP-050
PO-003843,SKU-08816,2024-05-28,46,SUP-152
PO-003844,SKU-08297,2024-01-30,477,SUP-068
PO-003845,SKU-02566,2024-10-24,903,SUP-053
PO-003846,SKU-00128,2024-05-21,723,SUP-132
PO-003847,SKU-05380,2024-03-11,794,SUP-039
PO-003848,SKU-04529,2024-08-26,695,SUP-136
PO-003849,SKU-08297,2024-08-29,188,SUP-165
PO-003850,SKU-03013,2024-09-12,418,SUP-037
PO-003851,SKU-06883,2024-05-10,641,SUP-049
PO-003852,SKU-03722,2024-02-20,521,SUP-113
PO-003853,SKU-05645,2024-05-25,388,SUP-012
PO-003854,SKU-00595,2024-05-11,88,SUP-146
PO-003855,SKU-07156,2024-12-18,722,SUP-040
PO-003856,SKU-05850,2024-10-20,889,SUP-187
PO-003857,SKU-08124,2024-02-13,773,SUP-071
PO-003858,SKU-06704,2024-12-28,601,SUP-014
PO-003859,SKU-01603,2024-07-27,896,SUP-103
PO-003860,SKU-08533,2024-12-12,465,SUP-194
PO-003861,SKU-08381,2024-07-09,953,SUP-012
PO-003862,SKU-08866,2024-10-04,710,SUP-169
PO-003863,SKU-01465,2024-06-05,939,SUP-152
PO-003864,SKU-03933,2024-11-08,186,SUP-168
PO-003865,SKU-06511,2024-04-30,369,SUP-111
PO-003866,SKU-04635,2024-01-02,146,SUP-113
PO-003867,SKU-05376,2024-08-06,132,SUP-109
PO-003868,SKU-07076,2024-06-11,424,SUP-114
PO-003869,SKU-01845,2024-05-02,969,SUP-138
PO-003870,SKU-04172,2024-10-07,33,SUP-038
PO-003871,SKU-09152,2024-04-02,206,SUP-108
PO-003872,SKU-09756,2024-04-27,847,SUP-184
PO-003873,SKU-01213,2024-06-22,382,SUP-073
PO-003874,SKU-06428,2024-04-15,508,SUP-078
PO-003875,SKU-08054,2024-02-08,331,SUP-029
PO-003876,SKU-02666,2024-08-23,89,SUP-153
PO-003877,SKU-04656,2024-07-31,245,SUP-155
PO-003878,SKU-08328,2024-04-01,269,SUP-023
PO-003879,SKU-04578,2024-04-29,961,SUP-053
PO-003880,SKU-04155,2024-01-02,873,SUP-059
PO-003881,SKU-03719,2024-02-05,235,SUP-157
PO-003882,SKU-06201,2024-01-22,578,SUP-091
PO-003883,SKU-04276,2024-04-22,710,SUP-021
PO-003884,SKU-08393,2024-11-16,656,SUP-055
PO-003885,SKU-01558,2024-05-23,45,SUP-060
PO-003886,SKU-07047,2024-02-29,657,SUP-052
PO-003887,SKU-00407,2024-04-24,281,SUP-186
PO-003888,SKU-06331,2024-06-10,644,SUP-028
PO-003889,SKU-02258,2024-08-11,23,SUP-159
PO-003890,SKU-07817,2024-01-08,29,SUP-015
PO-003891,SKU-02102,2024-12-31,583,SUP-083
PO-003892,SKU-00366,2024-07-22,597,SUP-160
PO-003893,SKU-09156,2024-06-07,178,SUP-188
PO-003894,SKU-03410,2024-03-17,46,SUP-043
PO-003895,SKU-08441,2024-09-29,544,SUP-077
PO-003896,SKU-07133,2024-03-25,796,SUP-087
PO-003897,SKU-05245,2024-05-22,99,SUP-150
PO-003898,SKU-04794,2024-04-24,959,SUP-042
PO-003899,SKU-00960,2024-02-23,303,SUP-128
PO-003900,SKU-00793,2024-06-14,689,SUP-041
PO-003901,SKU-05597,2024-07-20,638,SUP-069
PO-003902,SKU-04965,2024-10-05,605,SUP-039
PO-003903,SKU-03393,2024-09-09,449,SUP-004
PO-003904,SKU-07292,2024-05-18,308,SUP-089
PO-003905,SKU-08277,2024-05-24,433,SUP-179
PO-003906,SKU-08529,2024-12-06,146,SUP-042
PO-003907,SKU-09699,2024-03-11,455,SUP-013
PO-003908,SKU-02069,2024-07-07,875,SUP-036
PO-003909,SKU-08967,2024-01-14,178,SUP-080
PO-003910,SKU-03944,2024-05-27,131,SUP-060
PO-003911,SKU-09164,2024-06-12,32,SUP-160
PO-003912,SKU-04664,2024-09-26,520,SUP-126
PO-003913,SKU-06701,2024-03-26,627,SUP-066
PO-003914,SKU-04550,2024-12-08,307,SUP-062
PO-003915,SKU-09613,2024-01-27,691,SUP-075
PO-003916,SKU-00471,2024-04-25,850,SUP-026
PO-003917,SKU-02756,2024-12-25,889,SUP-118
PO-003918,SKU-08610,2024-11-06,663,SUP-019
PO-003919,SKU-05755,2024-01-04,221,SUP-147
PO-003920,SKU-09802,2024-08-04,900,SUP-128
PO-003921,SKU-03507,2024-11-11,69,SUP-026
PO-003922,SKU-05748,2024-01-20,406,SUP-179
PO-003923,SKU-09404,2024-01-18,233,SUP-016
PO-003924,SKU-05161,2024-06-17,169,SUP-142
PO-003925,SKU-06741,2024-09-28,434,SUP-170
PO-003926,SKU-08520,2024-10-08,270,SUP-186
PO-003927,SKU-09317,2024-11-09,351,SUP-135
PO-003928,SKU-07766,2024-05-04,639,SUP-025
PO-003929,SKU-02500,2024-05-10,491,SUP-002
PO-003930,SKU-08360,2024-05-27,186,SUP-041
PO-003931,SKU-08532,2024-03-09,894,SUP-072
PO-003932,SKU-00667,2024-06-13,698,SUP-172
PO-003933,SKU-08458,2024-10-20,49,SUP-157
PO-003934,SKU-00939,2024-01-01,588,SUP-160
PO-003935,SKU-07770,2024-09-17,837,SUP-138
PO-003936,SKU-01047,2024-02-10,57,SUP-110
PO-003937,SKU-02172,2024-04-17,73,SUP-164
PO-003938,SKU-08758,2024-05-25,532,SUP-079
PO-003939,SKU-00656,2024-08-02,676,SUP-009
PO-003940,SKU-08343,2024-12-25,276,SUP-002
PO-003941,SKU-08923,2024-12-08,499,SUP-091
PO-003942,SKU-02789,2024-06-28,393,SUP-123
PO-003943,SKU-05249,2024-10-07,697,SUP-135
PO-003944,SKU-03865,2024-07-02,464,SUP-092
PO-003945,SKU-09144,2024-04-04,816,SUP-183
PO-003946,SKU-05550,2024-10-25,770,SUP-086
PO-003947,SKU-01700,2024-02-01,425,SUP-130
PO-003948,SKU-01659,2024-06-04,980,SUP-137
PO-003949,SKU-00929,2024-10-24,652,SUP-161
PO-003950,SKU-01929,2024-11-21,578,SUP-029
PO-003951,SKU-07459,2024-01-27,385,SUP-180
PO-003952,SKU-02682,2024-05-04,697,SUP-196
PO-003953,SKU-08351,2024-02-23,269,SUP-095
PO-003954,SKU-09896,2024-07-10,31,SUP-019
PO-003955,SKU-05175,2024-08-26,33,SUP-100
PO-003956,SKU-03250,2024-10-26,796,SUP-067
PO-003957,SKU-09307,2024-12-05,238,SUP-090
PO-003958,SKU-08949,2024-07-29,772,SUP-106
PO-003959,SKU-04478,2024-04-06,681,SUP-079
PO-003960,SKU-08435,2024-02-06,113,SUP-141
PO-003961,SKU-02326,2024-04-11,545,SUP-084
PO-003962,SKU-00515,2024-02-11,241,SUP-163
PO-003963,SKU-06317,2024-10-06,563,SUP-115
PO-003964,SKU-06293,2024-04-08,229,SUP-137
PO-003965,SKU-02634,2024-01-16,315,SUP-122
PO-003966,SKU-05554,2024-09-16,404,SUP-073
PO-003967,SKU-08759,2024-05-25,933,SUP-087
PO-003968,SKU-00337,2024-04-26,954,SUP-096
PO-003969,SKU-01928,2024-07-15,886,SUP-155
PO-003970,SKU-08140,2024-06-03,922,SUP-011
PO-003971,SKU-09503,2024-06-08,882,SUP-026
PO-003972,SKU-02081,2024-01-27,847,SUP-146
PO-003973,SKU-05450,2024-06-18,661,SUP-193
PO-003974,SKU-09867,2024-09-11,645,SUP-179
PO-003975,SKU-02156,2024-07-20,512,SUP-100
PO-003976,SKU-08608,2024-07-20,90,SUP-164
PO-003977,SKU-02216,2024-12-15,771,SUP-158
PO-003978,SKU-01928,2024-11-18,872,SUP-045
PO-003979,SKU-04018,2024-04-13,561,SUP-018
PO-003980,SKU-09178,2024-10-15,578,SUP-030
PO-003981,SKU-07946,2024-04-11,223,SUP-094
PO-003982,SKU-06846,2024-03-24,561,SUP-189
PO-003983,SKU-08953,2024-05-20,144,SUP-174
PO-003984,SKU-05392,2024-03-06,562,SUP-113
PO-003985,SKU-00968,2024-06-01,923,SUP-046
PO-003986,SKU-07175,2024-11-23,95,SUP-192
PO-003987,SKU-00230,2024-12-16,478,SUP-151
PO-003988,SKU-06747,2024-05-12,782,SUP-172
PO-003989,SKU-03258,2024-11-13,877,SUP-066
PO-003990,SKU-04539,2024-06-22,256,SUP-148
PO-003991,SKU-01106,2024-04-24,30,SUP-062
PO-003992,SKU-08024,2024-06-25,722,SUP-190
PO-003993,SKU-03989,2024-07-07,651,SUP-122
PO-003994,SKU-05463,2024-08-16,195,SUP-174
PO-003995,SKU-00396,2024-12-08,988,SUP-112
PO-003996,SKU-09886,2024-01-04,695,SUP-065
PO-003997,SKU-05219,2024-10-11,376,SUP-097
PO-003998,SKU-03041,2024-10-28,720,SUP-178
PO-003999,SKU-00001,2024-11-21,48,SUP-047
PO-004000,SKU-05115,2024-04-10,55,SUP-025
PO-004001,SKU-02031,2024-06-18,235,SUP-015
PO-004002,SKU-04924,2024-12-20,854,SUP-062
PO-004003,SKU-02413,2024-01-12,905,SUP-140
PO-004004,SKU-05279,2024-09-25,18,SUP-016
PO-004005,SKU-01927,2024-05-22,991,SUP-048
PO-004006,SKU-04305,2024-07-31,429,SUP-099
PO-004007,SKU-06214,2024-10-08,417,SUP-179
PO-004008,SKU-01508,2024-03-11,253,SUP-111
PO-004009,SKU-09817,2024-02-04,205,SUP-128
PO-004010,SKU-02688,2024-08-10,178,SUP-195
PO-004011,SKU-06863,2024-07-25,161,SUP-172
PO-004012,SKU-08549,2024-08-23,926,SUP-112
PO-004013,SKU-02023,2024-01-21,737,SUP-081
PO-004014,SKU-02511,2024-12-06,519,SUP-173
PO-004015,SKU-03114,2024-12-18,877,SUP-075
PO-004016,SKU-09909,2024-09-07,28,SUP-062
PO-004017,SKU-07717,2024-03-19,993,SUP-198
PO-004018,SKU-04918,2024-11-23,124,SUP-191
PO-004019,SKU-03885,2024-01-17,17,SUP-170
PO-004020,SKU-04410,2024-10-21,246,SUP-053
PO-004021,SKU-00718,2024-05-13,16,SUP-072
PO-004022,SKU-08086,2024-07-05,331,SUP-187
PO-004023,SKU-05339,2024-02-03,233,SUP-101
PO-004024,SKU-06897,2024-02-28,353,SUP-162
PO-004025,SKU-06652,2024-11-04,947,SUP-132
PO-004026,SKU-06941,2024-01-04,456,SUP-149
PO-004027,SKU-09496,2024-03-31,878,SUP-059
PO-004028,SKU-04834,2024-02-02,923,SUP-143
PO-004029,SKU-06868,2024-06-27,849,SUP-109
PO-004030,SKU-06362,2024-10-10,838,SUP-094
PO-004031,SKU-03508,2024-03-11,337,SUP-073
PO-004032,SKU-08075,2024-11-10,458,SUP-031
PO-004033,SKU-03078,2024-10-26,478,SUP-045
PO-004034,SKU-05190,2024-01-15,266,SUP-164
PO-004035,SKU-07219,2024-09-21,210,SUP-124
PO-004036,SKU-05186,2024-09-05,999,SUP-034
PO-004037,SKU-00716,2024-04-29,431,SUP-150
PO-004038,SKU-05741,2024-12-07,196,SUP-124
PO-004039,SKU-05411,2024-10-14,514,SUP-199
PO-004040,SKU-04676,2024-11-19,882,SUP-025
PO-004041,SKU-02434,2024-10-30,891,SUP-039
PO-004042,SKU-09806,2024-06-18,315,SUP-003
PO-004043,SKU-01511,2024-09-19,755,SUP-004
PO-004044,SKU-09763,2024-09-24,36,SUP-151
PO-004045,SKU-02283,2024-04-28,607,SUP-147
PO-004046,SKU-07663,2024-12-12,400,SUP-024
PO-004047,SKU-00076,2024-10-15,264,SUP-100
PO-004048,SKU-03283,2024-02-08,930,SUP-091
PO-004049,SKU-04544,2024-02-22,557,SUP-087
PO-004050,SKU-09942,2024-08-05,529,SUP-077
PO-004051,SKU-09690,2024-05-25,565,SUP-023
PO-004052,SKU-03922,2024-02-14,554,SUP-030
PO-004053,SKU-07238,2024-02-12,666,SUP-019
PO-004054,SKU-03306,2024-02-29,963,SUP-011
PO-004055,SKU-09253,2024-11-22,328,SUP-052
PO-004056,SKU-05900,2024-10-10,392,SUP-090
PO-004057,SKU-04990,2024-05-05,443,SUP-187
PO-004058,SKU-05063,2024-06-14,581,SUP-087
PO-004059,SKU-01322,2024-12-18,68,SUP-116
PO-004060,SKU-02447,2024-06-16,664,SUP-138
PO-004061,SKU-06891,2024-01-20,705,SUP-025
PO-004062,SKU-04797,2024-04-16,657,SUP-003
PO-004063,SKU-01261,2024-11-23,974,SUP-126
PO-004064,SKU-03537,2024-03-08,614,SUP-168
PO-004065,SKU-09274,2024-09-03,807,SUP-122
PO-004066,SKU-01282,2024-02-21,427,SUP-063
PO-004067,SKU-03879,2024-10-27,701,SUP-140
PO-004068,SKU-02024,2024-06-11,420,SUP-170
PO-004069,SKU-08956,2024-02-17,652,SUP-001
PO-004070,SKU-07695,2024-07-19,198,SUP-116
PO-004071,SKU-09264,2024-08-13,564,SUP-125
PO-004072,SKU-08816,2024-12-21,732,SUP-086
PO-004073,SKU-09095,2024-06-17,269,SUP-009
PO-004074,SKU-09695,2024-02-07,720,SUP-103
PO-004075,SKU-03556,2024-06-07,646,SUP-022
PO-004076,SKU-08824,2024-08-04,660,SUP-027
PO-004077,SKU-00592,2024-01-13,224,SUP-120
PO-004078,SKU-05713,2024-07-24,585,SUP-197
PO-004079,SKU-04042,2024-03-28,829,SUP-135
PO-004080,SKU-00957,2024-12-13,214,SUP-193
PO-004081,SKU-08792,2024-11-30,818,SUP-039
PO-004082,SKU-08045,2024-05-03,440,SUP-014
PO-004083,SKU-06822,2024-01-27,580,SUP-124
PO-004084,SKU-05890,2024-09-24,904,SUP-026
PO-004085,SKU-05809,2024-01-28,856,SUP-018
PO-004086,SKU-05390,2024-10-09,667,SUP-164
PO-004087,SKU-04267,2024-05-15,502,SUP-154
PO-004088,SKU-02961,2024-06-10,802,SUP-130
PO-004089,SKU-08185,2024-02-07,552,SUP-057
PO-004090,SKU-01038,2024-10-23,513,SUP-163
PO-004091,SKU-04883,2024-02-22,331,SUP-079
PO-004092,SKU-08222,2024-09-23,150,SUP-169
PO-004093,SKU-00962,2024-08-20,202,SUP-082
PO-004094,SKU-05223,2024-07-23,443,SUP-068
PO-004095,SKU-04437,2024-06-12,394,SUP-140
PO-004096,SKU-01948,2024-09-21,503,SUP-050
PO-004097,SKU-02293,2024-12-22,725,SUP-150
PO-004098,SKU-07734,2024-11-11,807,SUP-047
PO-004099,SKU-04476,2024-01-27,387,SUP-185
PO-004100,SKU-01119,2024-10-29,203,SUP-076
PO-004101,SKU-04797,2024-08-28,514,SUP-033
PO-004102,SKU-00485,2024-07-04,730,SUP-071
PO-004103,SKU-03654,2024-11-28,343,SUP-107
PO-004104,SKU-08329,2024-01-05,151,SUP-002
PO-004105,SKU-02226,2024-11-02,232,SUP-195
PO-004106,SKU-00008,2024-12-24,799,SUP-047
PO-004107,SKU-09725,2024-11-19,461,SUP-082
PO-004108,SKU-06359,2024-07-17,999,SUP-102
PO-004109,SKU-06219,2024-02-05,136,SUP-036
PO-004110,SKU-05768,2024-11-28,672,SUP-099
PO-004111,SKU-00492,2024-01-26,492,SUP-065
PO-004112,SKU-01441,2024-12-09,195,SUP-147
PO-004113,SKU-03742,2024-10-02,201,SUP-112
PO-004114,SKU-08316,2024-10-08,517,SUP-086
PO-004115,SKU-03885,2024-03-27,836,SUP-088
PO-004116,SKU-05084,2024-10-28,162,SUP-171
PO-004117,SKU-06374,2024-05-26,816,SUP-154
PO-004118,SKU-03682,2024-09-22,136,SUP-104
PO-004119,SKU-05440,2024-02-22,765,SUP-120
PO-004120,SKU-05646,2024-05-15,932,SUP-179
PO-004121,SKU-05935,2024-09-19,926,SUP-070
PO-004122,SKU-07705,2024-08-14,560,SUP-193
PO-004123,SKU-02748,2024-08-16,987,SUP-034
PO-004124,SKU-05721,2024-05-11,70,SUP-078
PO-004125,SKU-09440,2024-09-14,432,SUP-114
PO-004126,SKU-01375,2024-03-16,56,SUP-008
PO-004127,SKU-04467,2024-07-31,964,SUP-052
PO-004128,SKU-04762,2024-10-27,902,SUP-074
PO-004129,SKU-09859,2024-01-10,926,SUP-105
PO-004130,SKU-07867,2024-05-25,312,SUP-162
PO-004131,SKU-00288,2024-06-01,672,SUP-087
PO-004132,SKU-03048,2024-02-07,954,SUP-122
PO-004133,SKU-07422,2024-08-04,765,SUP-002
PO-004134,SKU-02810,2024-12-19,152,SUP-178
PO-004135,SKU-01664,2024-10-02,376,SUP-128
PO-004136,SKU-06622,2024-07-06,719,SUP-198
PO-004137,SKU-05199,2024-07-09,669,SUP-072
PO-004138,SKU-01287,2024-08-24,439,SUP-140
PO-004139,SKU-09946,2024-07-07,39,SUP-007
PO-004140,SKU-03448,2024-09-09,323,SUP-130
PO-004141,SKU-08028,2024-03-04,205,SUP-087
PO-004142,SKU-05174,2024-02-20,253,SUP-018
PO-004143,SKU-07056,2024-01-11,293,SUP-152
PO-004144,SKU-05042,2024-05-23,615,SUP-077
PO-004145,SKU-02785,2024-04-04,27,SUP-199
PO-004146,SKU-03450,2024-06-28,385,SUP-066
PO-004147,SKU-03761,2024-07-15,138,SUP-116
PO-004148,SKU-09277,2024-09-08,478,SUP-079
PO-004149,SKU-05256,2024-08-15,691,SUP-004
PO-004150,SKU-00938,2024-04-17,618,SUP-137
PO-004151,SKU-02069,2024-10-24,787,SUP-012
PO-004152,SKU-08845,2024-10-29,220,SUP-131
PO-004153,SKU-03662,2024-06-11,987,SUP-021
PO-004154,SKU-07076,2024-02-16,962,SUP-149
PO-004155,SKU-01757,2024-08-02,156,SUP-096
PO-004156,SKU-05163,2024-10-17,262,SUP-101
PO-004157,SKU-04517,2024-06-19,203,SUP-044
PO-004158,SKU-02915,2024-01-14,822,SUP-140
PO-004159,SKU-00999,2024-12-20,956,SUP-086
PO-004160,SKU-05500,2024-01-22,829,SUP-067
PO-004161,SKU-09032,2024-02-21,356,SUP-134
PO-004162,SKU-07942,2024-07-06,971,SUP-096
PO-004163,SKU-09385,2024-11-22,936,SUP-052
PO-004164,SKU-02552,2024-04-07,800,SUP-178
PO-004165,SKU-04425,2024-01-21,14,SUP-135
PO-004166,SKU-07614,2024-10-20,590,SUP-087
PO-004167,SKU-00583,2024-12-03,360,SUP-152
PO-004168,SKU-03233,2024-07-13,621,SUP-070
PO-004169,SKU-09349,2024-10-16,52,SUP-199
PO-004170,SKU-05791,2024-07-14,710,SUP-073
PO-004171,SKU-01695,2024-12-11,833,SUP-199
PO-004172,SKU-05792,2024-03-11,926,SUP-167
PO-004173,SKU-03286,2024-10-09,791,SUP-093
PO-004174,SKU-07645,2024-01-07,410,SUP-114
PO-004175,SKU-06668,2024-01-29,507,SUP-086
PO-004176,SKU-02444,2024-06-19,991,SUP-147
PO-004177,SKU-02999,2024-01-23,270,SUP-052
PO-004178,SKU-06926,2024-10-28,458,SUP-142
PO-004179,SKU-08351,2024-05-19,221,SUP-109
PO-004180,SKU-07119,2024-09-28,493,SUP-155
PO-004181,SKU-09789,2024-04-08,803,SUP-002
PO-004182,SKU-04018,2024-07-08,258,SUP-050
PO-004183,SKU-04885,2024-10-09,320,SUP-116
PO-004184,SKU-06449,2024-10-28,623,SUP-177
PO-004185,SKU-04832,2024-05-29,514,SUP-121
PO-004186,SKU-09859,2024-04-10,333,SUP-131
PO-004187,SKU-05756,2024-04-14,16,SUP-171
PO-004188,SKU-08972,2024-02-13,208,SUP-126
PO-004189,SKU-08196,2024-04-21,947,SUP-195
PO-004190,SKU-07398,2024-03-02,279,SUP-059
PO-004191,SKU-02930,2024-11-12,710,SUP-146
PO-004192,SKU-05174,2024-07-01,638,SUP-053
PO-004193,SKU-04385,2024-04-08,940,SUP-022
PO-004194,SKU-09797,2024-04-19,887,SUP-052
PO-004195,SKU-04804,2024-06-16,103,SUP-121
PO-004196,SKU-03488,2024-06-12,86,SUP-052
