sku_id,category,total_orders,avg_order_qty,reorder_point,procurement_efficiency_pct
SKU-01749,Toys,1,864.0,113,100.0
SKU-08393,Home & Garden,1,656.0,188,100.0
SKU-00343,Food & Beverage,2,660.0,319,100.0
SKU-01823,Home & Garden,1,708.0,139,100.0
SKU-01838,Home & Garden,1,964.0,228,100.0
SKU-08459,Electronics,1,719.0,64,100.0
SKU-08532,Automotive,2,623.5,66,100.0
SKU-08537,Toys,1,909.0,327,100.0
SKU-08596,Food & Beverage,1,698.0,93,100.0
SKU-08701,Electronics,1,870.0,222,100.0
SKU-08721,Health & Beauty,1,577.0,254,100.0
SKU-08730,Food & Beverage,1,443.0,62,100.0
SKU-08731,Toys,1,593.0,343,100.0
SKU-08762,Food & Beverage,1,767.0,379,100.0
SKU-08769,Health & Beauty,1,666.0,473,100.0
SKU-08830,Health & Beauty,1,414.0,52,100.0
SKU-08861,Apparel,1,401.0,400,100.0
SKU-08871,Apparel,1,938.0,496,100.0
SKU-08915,Apparel,1,971.0,431,100.0
SKU-00346,Toys,1,783.0,131,100.0
SKU-08964,Toys,1,375.0,253,100.0
SKU-08984,Sports,2,518.5,70,100.0
SKU-00375,Electronics,1,82.0,64,100.0
SKU-09032,Health & Beauty,1,356.0,191,100.0
SKU-09122,Sports,1,817.0,264,100.0
SKU-09123,Toys,2,691.5,416,100.0
SKU-09142,Sports,1,453.0,407,100.0
SKU-09170,Toys,2,762.0,462,100.0
SKU-09171,Apparel,1,802.0,384,100.0
SKU-09231,Home & Garden,1,781.0,393,100.0
SKU-09238,Sports,1,591.0,411,100.0
SKU-09270,Food & Beverage,1,556.0,217,100.0
SKU-09294,Automotive,2,605.0,224,100.0
SKU-00456,Food & Beverage,1,767.0,101,100.0
SKU-09307,Automotive,1,238.0,163,100.0
SKU-09340,Sports,1,340.0,243,100.0
SKU-09443,Electronics,1,313.0,87,100.0
SKU-09459,Toys,1,430.0,382,100.0
SKU-09465,Apparel,1,880.0,409,100.0
SKU-09512,Automotive,1,345.0,155,100.0
SKU-09565,Toys,1,652.0,119,100.0
SKU-09572,Sports,2,690.0,369,100.0
SKU-09576,Automotive,1,750.0,81,100.0
SKU-09594,Toys,1,389.0,320,100.0
SKU-00463,Automotive,1,313.0,282,100.0
SKU-09644,Apparel,1,710.0,230,100.0
SKU-09730,Home & Garden,3,575.6666666666666,66,100.0
SKU-09740,Sports,1,710.0,358,100.0
SKU-09743,Electronics,1,383.0,211,100.0
SKU-09750,Food & Beverage,2,568.0,108,100.0
SKU-09779,Toys,1,478.0,67,100.0
SKU-09786,Health & Beauty,1,736.0,151,100.0
SKU-09787,Food & Beverage,3,648.6666666666666,186,100.0
SKU-09788,Sports,1,543.0,453,100.0
SKU-09817,Food & Beverage,2,316.0,120,100.0
SKU-09862,Apparel,1,464.0,292,100.0
SKU-09899,Sports,1,692.0,311,100.0
SKU-00061,Food & Beverage,1,350.0,60,100.0
SKU-09917,Health & Beauty,1,645.0,251,100.0
SKU-09995,Home & Garden,1,174.0,53,100.0
SKU-00012,Toys,1,419.0,406,100.0
SKU-00063,Sports,1,644.0,310,100.0
SKU-00067,Home & Garden,1,483.0,454,100.0
SKU-00075,Sports,1,993.0,398,100.0
SKU-01852,Electronics,1,836.0,455,100.0
SKU-00100,Sports,1,915.0,135,100.0
SKU-00117,Electronics,1,798.0,245,100.0
SKU-00128,Electronics,2,502.5,69,100.0
SKU-00149,Electronics,1,652.0,444,100.0
SKU-00156,Apparel,1,785.0,486,100.0
SKU-00169,Toys,1,378.0,164,100.0
SKU-00213,Sports,1,540.0,456,100.0
SKU-00230,Sports,1,478.0,145,100.0
SKU-00244,Electronics,1,791.0,217,100.0
SKU-00262,Automotive,1,483.0,141,100.0
SKU-00275,Electronics,1,385.0,133,100.0
SKU-01867,Apparel,1,484.0,204,100.0
SKU-00345,Food & Beverage,1,322.0,95,100.0
SKU-00380,Electronics,1,427.0,289,100.0
SKU-00392,Food & Beverage,1,948.0,146,100.0
SKU-00446,Food & Beverage,1,442.0,249,100.0
SKU-00493,Electronics,1,691.0,61,100.0
SKU-00488,Home & Garden,2,832.5,426,100.0
SKU-00510,Apparel,1,676.0,91,100.0
SKU-00515,Apparel,2,326.5,126,100.0
SKU-00521,Health & Beauty,1,825.0,60,100.0
SKU-00584,Apparel,2,570.0,340,100.0
SKU-00593,Sports,2,919.0,230,100.0
SKU-00514,Automotive,1,642.0,433,100.0
SKU-00643,Health & Beauty,2,761.0,261,100.0
SKU-00676,Sports,1,790.0,463,100.0
SKU-00680,Apparel,1,436.0,85,100.0
SKU-00727,Food & Beverage,1,489.0,386,100.0
SKU-00749,Electronics,2,728.5,385,100.0
SKU-00592,Health & Beauty,1,224.0,202,100.0
SKU-00799,Electronics,2,177.0,125,100.0
SKU-00809,Automotive,1,237.0,127,100.0
SKU-00824,Toys,1,379.0,353,100.0
SKU-00845,Sports,1,603.0,137,100.0
SKU-00633,Sports,1,707.0,290,100.0
SKU-00880,Sports,1,350.0,191,100.0
SKU-00066,Apparel,1,858.0,271,100.0
SKU-00919,Home & Garden,1,637.0,229,100.0
SKU-00940,Apparel,1,732.0,179,100.0
SKU-00943,Health & Beauty,1,700.0,349,100.0
SKU-00968,Automotive,2,863.0,269,100.0
SKU-00974,Food & Beverage,1,602.0,269,100.0
SKU-01883,Electronics,1,493.0,266,100.0
SKU-00992,Home & Garden,2,891.5,100,100.0
SKU-01009,Home & Garden,2,565.0,294,100.0
SKU-01023,Apparel,1,718.0,444,100.0
SKU-01028,Food & Beverage,1,808.0,105,100.0
SKU-01033,Electronics,1,453.0,330,100.0
SKU-01045,Automotive,1,793.0,491,100.0
SKU-01063,Toys,1,578.0,374,100.0
SKU-01089,Health & Beauty,1,978.0,162,100.0
SKU-01094,Toys,1,362.0,166,100.0
SKU-01100,Food & Beverage,1,357.0,312,100.0
SKU-01105,Automotive,1,461.0,213,100.0
SKU-01148,Apparel,1,213.0,170,100.0
SKU-01189,Food & Beverage,1,976.0,278,100.0
SKU-01195,Apparel,1,511.0,330,100.0
SKU-01197,Apparel,1,772.0,499,100.0
SKU-01198,Food & Beverage,1,223.0,204,100.0
SKU-01211,Electronics,1,966.0,213,100.0
SKU-01226,Automotive,1,920.0,270,100.0
SKU-01250,Home & Garden,1,611.0,481,100.0
SKU-01282,Toys,3,502.3333333333333,327,100.0
SKU-01329,Automotive,1,922.0,338,100.0
SKU-01413,Sports,1,726.0,342,100.0
SKU-01429,Automotive,1,990.0,118,100.0
SKU-01442,Apparel,1,202.0,62,100.0
SKU-01457,Automotive,1,495.0,453,100.0
SKU-01463,Sports,3,834.6666666666666,357,100.0
SKU-01484,Electronics,1,698.0,359,100.0
SKU-01506,Food & Beverage,1,553.0,415,100.0
SKU-01564,Apparel,1,794.0,214,100.0
SKU-01572,Health & Beauty,1,412.0,309,100.0
SKU-01584,Health & Beauty,2,717.5,398,100.0
SKU-01614,Electronics,1,984.0,203,100.0
SKU-01668,Electronics,1,462.0,84,100.0
SKU-01705,Food & Beverage,2,406.0,296,100.0
SKU-01742,Apparel,1,851.0,404,100.0
SKU-01759,Toys,1,735.0,385,100.0
SKU-01777,Apparel,1,577.0,132,100.0
SKU-00674,Automotive,2,911.0,138,100.0
SKU-01799,Toys,1,621.0,369,100.0
SKU-01810,Apparel,1,795.0,137,100.0
SKU-01827,Automotive,1,434.0,61,100.0
SKU-01866,Apparel,1,568.0,93,100.0
SKU-01928,Food & Beverage,3,769.6666666666666,106,100.0
SKU-01938,Automotive,1,332.0,147,100.0
SKU-01969,Electronics,1,609.0,165,100.0
SKU-02000,Electronics,1,559.0,260,100.0
SKU-02009,Sports,2,787.0,191,100.0
SKU-02082,Home & Garden,1,747.0,68,100.0
SKU-00175,Health & Beauty,1,528.0,255,100.0
SKU-02107,Food & Beverage,1,526.0,360,100.0
SKU-02119,Electronics,1,656.0,119,100.0
SKU-02127,Electronics,1,246.0,59,100.0
SKU-00717,Food & Beverage,1,200.0,85,100.0
SKU-02203,Toys,1,663.0,372,100.0
SKU-02214,Food & Beverage,1,518.0,243,100.0
SKU-02251,Sports,1,461.0,225,100.0
SKU-00734,Health & Beauty,2,740.0,481,100.0
SKU-02284,Health & Beauty,1,385.0,250,100.0
SKU-02321,Toys,1,593.0,179,100.0
SKU-02407,Automotive,1,247.0,113,100.0
SKU-02427,Toys,1,767.0,206,100.0
SKU-02434,Toys,1,891.0,408,100.0
SKU-02473,Toys,1,890.0,341,100.0
SKU-02474,Home & Garden,2,675.0,256,100.0
SKU-02479,Automotive,1,848.0,78,100.0
SKU-02480,Electronics,1,782.0,228,100.0
SKU-02553,Electronics,1,452.0,174,100.0
SKU-02622,Food & Beverage,1,343.0,305,100.0
SKU-02626,Automotive,1,735.0,94,100.0
SKU-02633,Electronics,1,564.0,110,100.0
SKU-00804,Electronics,1,483.0,453,100.0
SKU-02657,Toys,3,674.0,83,100.0
SKU-02682,Toys,1,697.0,119,100.0
SKU-02758,Home & Garden,1,387.0,200,100.0
SKU-02870,Toys,1,546.0,173,100.0
SKU-00812,Food & Beverage,1,652.0,198,100.0
SKU-02932,Toys,1,806.0,73,100.0
SKU-02933,Electronics,1,569.0,78,100.0
SKU-02959,Food & Beverage,1,539.0,277,100.0
SKU-02974,Toys,1,550.0,292,100.0
SKU-02975,Sports,1,650.0,261,100.0
SKU-02999,Apparel,1,270.0,88,100.0
SKU-00863,Apparel,1,707.0,162,100.0
SKU-00908,Food & Beverage,1,727.0,135,100.0
SKU-03024,Home & Garden,1,772.0,448,100.0
SKU-03054,Automotive,1,857.0,254,100.0
SKU-01915,Health & Beauty,1,520.0,326,100.0
SKU-03087,Apparel,1,607.0,77,100.0
SKU-03092,Automotive,1,295.0,140,100.0
SKU-03198,Sports,1,749.0,315,100.0
SKU-00921,Sports,1,626.0,96,100.0
SKU-01020,Sports,1,750.0,58,100.0
SKU-03274,Food & Beverage,1,818.0,267,100.0
SKU-03280,Health & Beauty,2,487.0,105,100.0
SKU-03283,Electronics,1,930.0,385,100.0
SKU-03343,Health & Beauty,1,751.0,498,100.0
SKU-03355,Sports,1,709.0,442,100.0
SKU-03361,Apparel,2,671.5,430,100.0
SKU-00179,Electronics,1,770.0,157,100.0
SKU-03386,Automotive,1,383.0,247,100.0
SKU-03418,Apparel,1,817.0,76,100.0
SKU-03429,Apparel,1,467.0,313,100.0
SKU-03460,Home & Garden,1,273.0,177,100.0
SKU-03461,Home & Garden,1,445.0,299,100.0
SKU-01024,Apparel,1,677.0,165,100.0
SKU-03489,Apparel,2,794.0,194,100.0
SKU-03544,Apparel,1,356.0,287,100.0
SKU-03558,Electronics,1,906.0,90,100.0
SKU-03585,Electronics,1,630.0,441,100.0
SKU-03708,Home & Garden,1,934.0,459,100.0
SKU-03763,Toys,1,553.0,235,100.0
SKU-03806,Apparel,1,721.0,449,100.0
SKU-03823,Health & Beauty,2,709.0,293,100.0
SKU-03829,Sports,1,764.0,380,100.0
SKU-03835,Food & Beverage,1,686.0,477,100.0
SKU-03856,Sports,1,839.0,367,100.0
SKU-01936,Health & Beauty,1,916.0,120,100.0
SKU-03890,Home & Garden,2,616.5,371,100.0
SKU-03891,Health & Beauty,1,256.0,64,100.0
SKU-03908,Toys,1,649.0,195,100.0
SKU-03970,Apparel,1,522.0,306,100.0
SKU-03971,Home & Garden,1,780.0,188,100.0
SKU-03981,Automotive,1,838.0,435,100.0
SKU-03984,Automotive,1,418.0,359,100.0
SKU-01025,Health & Beauty,1,639.0,145,100.0
SKU-03990,Home & Garden,1,888.0,363,100.0
SKU-01953,Food & Beverage,1,609.0,119,100.0
SKU-04067,Electronics,1,504.0,292,100.0
SKU-04083,Toys,1,804.0,313,100.0
SKU-04105,Sports,1,449.0,115,100.0
SKU-04117,Sports,1,602.0,417,100.0
SKU-04125,Home & Garden,2,361.0,85,100.0
SKU-04137,Home & Garden,1,961.0,332,100.0
SKU-04145,Health & Beauty,1,634.0,105,100.0
SKU-04168,Home & Garden,1,739.0,173,100.0
SKU-04280,Electronics,2,818.5,98,100.0
SKU-04301,Home & Garden,1,637.0,61,100.0
SKU-04304,Health & Beauty,1,871.0,353,100.0
SKU-04378,Home & Garden,1,682.0,300,100.0
SKU-04390,Apparel,2,681.0,402,100.0
SKU-04410,Automotive,1,246.0,140,100.0
SKU-04424,Home & Garden,1,761.0,380,100.0
SKU-04436,Food & Beverage,1,389.0,246,100.0
SKU-04437,Toys,1,394.0,316,100.0
SKU-04439,Automotive,1,737.0,97,100.0
SKU-04443,Sports,1,949.0,96,100.0
SKU-04541,Home & Garden,1,923.0,431,100.0
SKU-04568,Food & Beverage,1,814.0,414,100.0
SKU-04601,Sports,1,398.0,75,100.0
SKU-04617,Health & Beauty,1,757.0,341,100.0
SKU-04629,Food & Beverage,1,572.0,128,100.0
SKU-04631,Sports,1,814.0,462,100.0
SKU-04664,Electronics,1,520.0,327,100.0
SKU-04673,Toys,1,970.0,402,100.0
SKU-04676,Sports,1,882.0,433,100.0
SKU-01027,Apparel,1,565.0,393,100.0
SKU-04725,Food & Beverage,2,714.5,191,100.0
SKU-04760,Health & Beauty,1,699.0,417,100.0
SKU-04763,Home & Garden,1,493.0,65,100.0
SKU-04778,Home & Garden,2,353.5,242,100.0
SKU-04884,Sports,1,861.0,121,100.0
SKU-04889,Food & Beverage,1,394.0,122,100.0
SKU-04945,Sports,1,947.0,446,100.0
SKU-04957,Home & Garden,1,968.0,255,100.0
SKU-04958,Sports,1,511.0,323,100.0
SKU-04973,Home & Garden,2,703.0,438,100.0
SKU-04986,Toys,1,716.0,222,100.0
SKU-04994,Electronics,1,521.0,83,100.0
SKU-05032,Toys,1,631.0,325,100.0
SKU-05034,Apparel,1,987.0,422,100.0
SKU-01980,Apparel,1,694.0,330,100.0
SKU-05058,Food & Beverage,1,609.0,240,100.0
SKU-05153,Sports,1,332.0,319,100.0
SKU-05159,Electronics,1,742.0,136,100.0
SKU-01107,Sports,1,215.0,167,100.0
SKU-05176,Apparel,2,726.5,486,100.0
SKU-05218,Electronics,1,556.0,428,100.0
SKU-05219,Toys,1,376.0,209,100.0
SKU-05254,Electronics,1,671.0,288,100.0
SKU-05262,Electronics,1,292.0,113,100.0
SKU-05291,Sports,2,484.0,143,100.0
SKU-05292,Automotive,1,737.0,85,100.0
SKU-05298,Food & Beverage,1,846.0,114,100.0
SKU-01160,Home & Garden,1,625.0,160,100.0
SKU-05360,Sports,1,700.0,286,100.0
SKU-05364,Apparel,1,691.0,91,100.0
SKU-05376,Food & Beverage,1,132.0,111,100.0
SKU-05393,Automotive,1,866.0,286,100.0
SKU-05402,Home & Garden,1,984.0,318,100.0
SKU-05406,Automotive,1,858.0,298,100.0
SKU-05421,Electronics,1,529.0,107,100.0
SKU-05432,Sports,1,617.0,380,100.0
SKU-05480,Automotive,1,787.0,249,100.0
SKU-01172,Food & Beverage,1,521.0,441,100.0
SKU-05542,Automotive,1,360.0,179,100.0
SKU-05585,Electronics,1,874.0,258,100.0
SKU-02008,Toys,1,937.0,308,100.0
SKU-00205,Home & Garden,1,644.0,189,100.0
SKU-05665,Apparel,2,498.5,59,100.0
SKU-05669,Health & Beauty,2,215.5,60,100.0
SKU-05671,Food & Beverage,2,805.5,314,100.0
SKU-05678,Toys,1,993.0,394,100.0
SKU-01177,Toys,1,616.0,112,100.0
SKU-05698,Sports,1,860.0,265,100.0
SKU-05719,Electronics,2,846.0,406,100.0
SKU-05731,Food & Beverage,2,718.5,405,100.0
SKU-01206,Automotive,1,778.0,472,100.0
SKU-05787,Apparel,1,296.0,86,100.0
SKU-05800,Toys,1,715.0,471,100.0
SKU-01213,Apparel,1,382.0,281,100.0
SKU-05905,Health & Beauty,1,609.0,155,100.0
SKU-05940,Electronics,1,770.0,158,100.0
SKU-05950,Electronics,1,430.0,270,100.0
SKU-05953,Home & Garden,3,625.0,122,100.0
SKU-05981,Sports,1,262.0,179,100.0
SKU-05984,Automotive,1,274.0,233,100.0
SKU-05990,Food & Beverage,1,420.0,244,100.0
SKU-06005,Toys,2,439.5,154,100.0
SKU-06016,Home & Garden,1,841.0,366,100.0
SKU-06047,Sports,1,867.0,387,100.0
SKU-06048,Food & Beverage,1,483.0,407,100.0
SKU-06050,Automotive,1,149.0,73,100.0
SKU-06056,Home & Garden,1,586.0,131,100.0
SKU-06060,Toys,1,841.0,220,100.0
SKU-06109,Apparel,2,721.0,147,100.0
SKU-06138,Food & Beverage,1,814.0,106,100.0
SKU-06186,Electronics,1,899.0,114,100.0
SKU-01290,Electronics,1,557.0,89,100.0
SKU-06292,Electronics,1,624.0,415,100.0
SKU-06294,Sports,1,931.0,51,100.0
SKU-06302,Apparel,2,268.5,242,100.0
SKU-06316,Apparel,1,522.0,426,100.0
SKU-06331,Automotive,2,719.5,351,100.0
SKU-06350,Electronics,1,434.0,345,100.0
SKU-06355,Toys,1,730.0,246,100.0
SKU-06359,Home & Garden,2,700.0,110,100.0
SKU-06360,Food & Beverage,1,754.0,232,100.0
SKU-06371,Toys,1,429.0,153,100.0
SKU-06386,Sports,1,854.0,173,100.0
SKU-06414,Health & Beauty,2,823.5,321,100.0
SKU-06430,Health & Beauty,1,518.0,161,100.0
SKU-06462,Apparel,1,540.0,120,100.0
SKU-06484,Electronics,1,697.0,332,100.0
SKU-06573,Automotive,1,552.0,451,100.0
SKU-06577,Food & Beverage,1,865.0,179,100.0
SKU-01297,Food & Beverage,2,408.5,76,100.0
SKU-06608,Food & Beverage,1,272.0,231,100.0
SKU-06614,Health & Beauty,1,417.0,175,100.0
SKU-06617,Automotive,1,886.0,315,100.0
SKU-06626,Health & Beauty,1,885.0,368,100.0
SKU-06639,Sports,1,474.0,316,100.0
SKU-06656,Home & Garden,1,794.0,236,100.0
SKU-06671,Sports,1,355.0,68,100.0
SKU-06680,Apparel,2,339.0,155,100.0
SKU-06723,Health & Beauty,1,612.0,441,100.0
SKU-06821,Sports,1,769.0,159,100.0
SKU-06827,Food & Beverage,1,717.0,136,100.0
SKU-06841,Automotive,1,372.0,282,100.0
SKU-06846,Home & Garden,2,749.5,490,100.0
SKU-06851,Food & Beverage,1,857.0,301,100.0
SKU-06865,Toys,1,364.0,126,100.0
SKU-06876,Toys,1,295.0,269,100.0
SKU-06912,Home & Garden,1,653.0,255,100.0
SKU-06953,Automotive,3,728.3333333333334,143,100.0
SKU-06963,Sports,1,750.0,328,100.0
SKU-07015,Health & Beauty,1,972.0,210,100.0
SKU-07039,Home & Garden,1,647.0,197,100.0
SKU-07048,Health & Beauty,1,428.0,52,100.0
SKU-07089,Toys,2,293.5,56,100.0
SKU-07099,Home & Garden,2,609.5,301,100.0
SKU-07119,Toys,2,711.0,492,100.0
SKU-07122,Apparel,1,918.0,415,100.0
SKU-07314,Electronics,2,687.5,231,100.0
SKU-07366,Electronics,1,645.0,224,100.0
SKU-07370,Sports,1,739.0,302,100.0
SKU-07372,Health & Beauty,1,992.0,429,100.0
SKU-07422,Apparel,1,765.0,284,100.0
SKU-07470,Health & Beauty,1,774.0,363,100.0
SKU-07509,Electronics,1,667.0,223,100.0
SKU-07559,Food & Beverage,3,449.6666666666667,140,100.0
SKU-07593,Home & Garden,1,491.0,318,100.0
SKU-07650,Sports,1,843.0,96,100.0
SKU-01354,Automotive,1,672.0,136,100.0
SKU-07684,Toys,1,462.0,127,100.0
SKU-07691,Health & Beauty,1,624.0,242,100.0
SKU-07700,Toys,2,429.0,265,100.0
SKU-07724,Sports,1,619.0,359,100.0
SKU-07812,Apparel,2,477.5,268,100.0
SKU-07869,Toys,1,677.0,231,100.0
SKU-07879,Health & Beauty,1,284.0,133,100.0
SKU-07917,Automotive,1,863.0,408,100.0
SKU-07931,Home & Garden,1,399.0,308,100.0
SKU-08019,Sports,1,736.0,478,100.0
SKU-08047,Electronics,1,669.0,239,100.0
SKU-08143,Apparel,1,707.0,77,100.0
SKU-08148,Electronics,1,503.0,491,100.0
SKU-01361,Automotive,1,777.0,495,100.0
SKU-08199,Home & Garden,1,602.0,308,100.0
SKU-01392,Automotive,1,330.0,82,100.0
SKU-08252,Sports,1,316.0,71,100.0
SKU-02024,Electronics,1,420.0,318,100.0
SKU-08306,Food & Beverage,1,315.0,97,100.0
SKU-08380,Home & Garden,1,123.0,99,100.0
SKU-08392,Sports,1,260.0,204,100.0
SKU-01394,Automotive,1,727.0,84,100.0
SKU-08410,Food & Beverage,1,344.0,234,100.0
SKU-08429,Apparel,2,563.5,381,100.0
SKU-08445,Electronics,1,82.0,59,100.0
SKU-08495,Toys,2,774.5,470,100.0
SKU-08557,Electronics,1,303.0,297,100.0
SKU-08597,Food & Beverage,1,343.0,288,100.0
SKU-08609,Home & Garden,1,268.0,257,100.0
SKU-08610,Automotive,1,663.0,482,100.0
SKU-08618,Home & Garden,1,138.0,137,100.0
SKU-08652,Automotive,1,646.0,465,100.0
SKU-08657,Sports,1,670.0,362,100.0
SKU-08669,Sports,2,594.0,161,100.0
SKU-08703,Electronics,1,454.0,382,100.0
SKU-01407,Apparel,1,796.0,84,100.0
SKU-08739,Food & Beverage,1,447.0,75,100.0
SKU-08766,Health & Beauty,1,692.0,390,100.0
SKU-08777,Toys,1,644.0,274,100.0
SKU-08811,Toys,1,489.0,260,100.0
SKU-08836,Home & Garden,1,414.0,352,100.0
SKU-08869,Toys,1,700.0,499,100.0
SKU-08914,Food & Beverage,1,615.0,314,100.0
SKU-08929,Health & Beauty,1,565.0,82,100.0
SKU-08939,Sports,1,398.0,58,100.0
SKU-08961,Electronics,2,544.5,168,100.0
SKU-08995,Toys,1,522.0,388,100.0
SKU-09009,Automotive,1,997.0,490,100.0
SKU-09049,Food & Beverage,1,619.0,445,100.0
SKU-01409,Toys,1,430.0,223,100.0
SKU-09107,Home & Garden,1,486.0,344,100.0
SKU-09111,Home & Garden,1,954.0,482,100.0
SKU-09148,Electronics,1,775.0,86,100.0
SKU-09223,Electronics,1,928.0,160,100.0
SKU-09240,Toys,1,569.0,86,100.0
SKU-09262,Automotive,1,666.0,54,100.0
SKU-09283,Health & Beauty,1,969.0,190,100.0
SKU-09298,Food & Beverage,1,487.0,272,100.0
SKU-09319,Home & Garden,1,696.0,289,100.0
SKU-09380,Apparel,1,948.0,216,100.0
SKU-09381,Automotive,1,886.0,443,100.0
SKU-09423,Electronics,1,648.0,448,100.0
SKU-09494,Health & Beauty,1,814.0,368,100.0
SKU-09504,Food & Beverage,1,351.0,209,100.0
SKU-09520,Toys,4,717.75,172,100.0
SKU-09521,Health & Beauty,1,526.0,134,100.0
SKU-09560,Health & Beauty,3,805.3333333333334,66,100.0
SKU-09574,Food & Beverage,1,434.0,236,100.0
SKU-09588,Apparel,1,563.0,473,100.0
SKU-09589,Electronics,1,862.0,153,100.0
SKU-09710,Food & Beverage,1,539.0,254,100.0
SKU-09737,Apparel,1,439.0,419,100.0
SKU-09756,Health & Beauty,2,634.5,167,100.0
SKU-09782,Food & Beverage,1,816.0,91,100.0
SKU-09797,Electronics,1,887.0,399,100.0
SKU-09802,Health & Beauty,1,900.0,288,100.0
SKU-09832,Sports,1,261.0,153,100.0
SKU-01424,Toys,1,611.0,495,100.0
SKU-09938,Apparel,1,294.0,276,100.0
SKU-09945,Home & Garden,1,733.0,199,100.0
SKU-02043,Electronics,1,421.0,152,100.0
SKU-09985,Apparel,1,784.0,195,100.0
SKU-01435,Home & Garden,1,484.0,425,100.0
SKU-07195,Toys,1,625.0,354,100.0
SKU-07211,Sports,2,345.0,241,100.0
SKU-01443,Home & Garden,1,763.0,413,100.0
SKU-07233,Electronics,1,649.0,257,100.0
SKU-07237,Toys,1,843.0,70,100.0
SKU-02088,Electronics,1,811.0,191,100.0
SKU-05051,Health & Beauty,2,676.5,253,100.0
SKU-05059,Food & Beverage,1,530.0,335,100.0
SKU-07242,Toys,1,862.0,71,100.0
SKU-07306,Apparel,1,583.0,390,100.0
SKU-02106,Health & Beauty,1,783.0,433,100.0
SKU-07323,Toys,1,427.0,347,100.0
SKU-07328,Automotive,1,774.0,235,100.0
SKU-01445,Food & Beverage,1,601.0,199,100.0
SKU-07506,Health & Beauty,1,752.0,246,100.0
SKU-07527,Automotive,1,438.0,342,100.0
SKU-07548,Toys,1,760.0,384,100.0
SKU-07604,Sports,1,734.0,402,100.0
SKU-07636,Toys,1,743.0,330,100.0
SKU-07641,Sports,1,717.0,477,100.0
SKU-02146,Health & Beauty,3,673.6666666666666,101,100.0
SKU-05200,Health & Beauty,2,885.0,167,100.0
SKU-06392,Apparel,1,367.0,59,100.0
SKU-04916,Apparel,1,802.0,441,100.0
SKU-06908,Health & Beauty,1,916.0,173,100.0
SKU-06657,Electronics,1,804.0,396,100.0
SKU-06668,Toys,2,456.5,226,100.0
SKU-06916,Food & Beverage,1,526.0,404,100.0
SKU-04709,Home & Garden,1,293.0,280,100.0
SKU-01449,Automotive,1,434.0,223,100.0
SKU-04964,Apparel,1,700.0,487,100.0
SKU-05896,Food & Beverage,2,543.0,200,100.0
SKU-05768,Food & Beverage,1,672.0,343,100.0
SKU-05230,Home & Garden,1,895.0,196,100.0
SKU-04873,Sports,1,759.0,229,100.0
SKU-06921,Apparel,2,780.5,191,100.0
SKU-06410,Toys,1,263.0,131,100.0
SKU-06922,Automotive,2,576.5,73,100.0
SKU-05931,Toys,1,493.0,126,100.0
SKU-04875,Health & Beauty,1,972.0,182,100.0
SKU-06422,Toys,1,973.0,87,100.0
SKU-04966,Automotive,2,592.0,208,100.0
SKU-06427,Automotive,1,798.0,302,100.0
SKU-05041,Automotive,1,375.0,119,100.0
SKU-01462,Sports,1,666.0,185,100.0
SKU-05935,Toys,1,926.0,383,100.0
SKU-06432,Sports,1,633.0,98,100.0
SKU-05988,Health & Beauty,2,534.0,61,100.0
SKU-04715,Automotive,1,370.0,346,100.0
SKU-06954,Automotive,1,921.0,181,100.0
SKU-06969,Apparel,2,743.5,254,100.0
SKU-05310,Sports,1,144.0,85,100.0
SKU-06981,Automotive,1,368.0,210,100.0
SKU-06703,Automotive,1,832.0,495,100.0
SKU-05997,Toys,2,443.5,193,100.0
SKU-04857,Sports,1,745.0,265,100.0
SKU-05771,Toys,1,584.0,88,100.0
SKU-05617,Health & Beauty,1,610.0,363,100.0
SKU-04878,Sports,1,311.0,150,100.0
SKU-02167,Health & Beauty,1,515.0,263,100.0
SKU-05199,Apparel,2,778.5,71,100.0
SKU-04855,Apparel,1,513.0,60,100.0
SKU-04611,Electronics,1,915.0,249,100.0
SKU-06021,Electronics,3,760.6666666666666,243,100.0
SKU-06721,Health & Beauty,1,403.0,225,100.0
SKU-06725,Automotive,1,604.0,404,100.0
SKU-05646,Sports,1,932.0,469,100.0
SKU-05256,Toys,1,691.0,159,100.0
SKU-05431,Food & Beverage,1,693.0,469,100.0
SKU-06989,Automotive,2,438.5,65,100.0
SKU-07004,Electronics,1,401.0,328,100.0
SKU-04882,Sports,1,772.0,482,100.0
SKU-05337,Apparel,1,433.0,319,100.0
SKU-04727,Electronics,1,953.0,361,100.0
SKU-05537,Sports,1,698.0,365,100.0
SKU-06046,Automotive,1,867.0,192,100.0
SKU-07006,Food & Beverage,1,410.0,205,100.0
SKU-04803,Toys,1,526.0,248,100.0
SKU-06062,Toys,1,216.0,117,100.0
SKU-07018,Sports,1,521.0,176,100.0
SKU-04623,Electronics,1,765.0,125,100.0
SKU-01551,Sports,3,751.6666666666666,241,100.0
SKU-07056,Electronics,1,293.0,182,100.0
SKU-06494,Apparel,1,243.0,109,100.0
SKU-06520,Food & Beverage,1,743.0,394,100.0
SKU-06072,Toys,1,950.0,133,100.0
SKU-01563,Home & Garden,1,803.0,168,100.0
SKU-06749,Toys,2,863.0,332,100.0
SKU-06527,Electronics,1,988.0,145,100.0
SKU-04775,Electronics,1,809.0,281,100.0
